"id","name","parent_id","date"
"154257","Season 6","55003","2003-02-23"
"154512","Season 1","154521","2017-01-15"
"154522","Season 2","154521","2018-01-15"
"154543","Season 1","154542","2015-11-11"
"154544","Season 2","154542","2016-11-02"
"154545","Season 3","154542","2017-07-05"
"154546","Season 4","154542","2018-09-22"
"154547","Season 5","154542","2019-12-13"
"154549","Season 6","154542","2020-11-20"
"154638","Säsong 1","154637","2021-04-16"
"154649","Saison 1","154648","2012-10-26"
"154658","Saison 2","154648","2014-04-11"
"154669","Season 5","146774","2015-09-09"
"154695","Season 1","58941","2012-06-30"
"154751","Staffel 1","33149","1985-12-12"
"154758","Staffel 2","33149","1987-11-26"
"154768","Series 2","128935","2021-02-24"
"154775","Season 8","80490","2021-05-13"
"154831","Series 11","66915","2016-10-27"
"154838","Series 12","66915","2017-11-16"
"154860","Season 6","76386","2019-05-17"
"154883","Season 7","76386","2020-05-15"
"154928","Staffel 2","129907","2020-10-15"
"154956","Season 1","154955","2021-04-23"
"155051","Staffel 24","34319","2022-02-15"
"155056","Staffel 44","21796","2019-04-15"
"155075","Staffel 14","36365","2016-03-22"
"155105","Staffel 3","121854","2019-07-16"
"155116","Staffel 4","121854","2021-09-23"
"155149","Season 1","17679","2003-05-09"
"155172","Season 2","17679","2004-05-07"
"155195","Season 3","17679","2005-05-20"
"155243","Seizoen 1","155242","2021-05-21"
"155254","Staffel 12","36810","2004-06-07"
"155334","Series 9","54499","2012-03-13"
"155346","Series 10","54499","2012-11-01"
"155357","Series 11","54499","2013-05-28"
"155376","Season 7","154542","2021-06-18"
"155406","Series 2","33329","2003-04-05"
"155423","Series 3","33329","2004-06-02"
"155681","Season 1","155672","2017-07-21"
"155751","Season 2","136844","2021-06-27"
"155841","Series 2","153059","2017-05-04"
"156104","Staffel 16","38887","2022-07-05"
"156111","Season 1","156110","2020-12-21"
"156274","Season 2","138335","2020-10-09"
"156351","Series 3","153059","2018-11-19"
"156362","Series 4","153059","2020-04-26"
"156469","Season 1","156468","2012-11-30"
"156483","Season 2","156468","2013-12-05"
"156497","Season 3","156468","2016-04-01"
"156666","Season 2","130919","2021-03-29"
"156678","Season 1","156677","2020-07-17"
"156697","Season 1","58871","2011-07-16"
"156840","Season 2","104411","2019-02-24"
"156852","Season 1","156851","2018-12-21"
"156941","Season 5","32959","1999-05-19"
"156966","Season 6","32959","2000-05-04"
"157007","Season 2","23027","2007-05-07"
"157030","Season 3","23027","2008-03-31"
"157041","Season 4","23027","2009-05-20"
"157064","Season 5","23027","2010-05-12"
"157119","Season 2","62520","2009-11-18"
"157192","Sæson 7","45046","2018-10-15"
"157567","Season 1","157566","2000-10-26"
"157600","Season 1","157568","2000-12-14"
"157612","Season 3","157568","2002-11-19"
"157623","Season 5","35138","2017-05-20"
"157640","Season 1","157639","2022-02-17"
"157644","Season 1","157643","2021-05-21"
"157656","Season 1","157655","2021-10-31"
"157664","Season 1","157663","2019-10-27"
"157669","Season 1","157668","1993-12-03"
"157674","Season 1","157673","2003-11-20"
"157675","Season 2","157673","2004-04-08"
"157676","Season 3","157673","2005-03-25"
"157700","Season 6","27211","2014-03-07"
"157701","The Final Season","27211","2020-05-04"
"157722","Season 1","35138","2001-12-03"
"157725","Season 1","51836","2002-11-29"
"157726","Season 2","51836","2005-03-18"
"157727","Season 3","51836","2006-04-14"
"157754","Season 2","1500",\N
"157755","Season 3","1500",\N
"157756","Season 4","1500",\N
"157757","Season 5","1500",\N
"157758","Season 6","1500",\N
"157759","Season 7","1500",\N
"157760","Season 8","1500",\N
"157761","Season 9","1500",\N
"157762","Season 10","1500",\N
"157777","Season 1","157776","1994-11-11"
"157789","Season 1","157788","2002-10-18"
"157816","Season 1","157667","2004-10-22"
"157825","Season 1","157824","2010-12-24"
"157839","Season 1","157671",\N
"157841","Season 1","157840","1993-12-11"
"157842","Season 2","157840","1994-12-03"
"157856","Season 2","157788","2004-10-22"
"157872","Season 1","157871","2004-11-19"
"157873","Season 2","157871","2005-04-22"
"157874","Season 3","157871","2006-02-17"
"157878","Season 2","129772","2020-12-18"
"157888","Season 6","106581","2021-05-26"
"157907","Season 4","125694","2020-07-24"
"157989","Season 2","128669","2018-09-19"
"157996","Season 1","157995","2020-02-21"
"157997","Season 2","157995","2020-06-26"
"158033","Season 1","158032","2003-03-01"
"158051","Season 1","154608",\N
"158052","Season 1: The John Meehan Story","158050","2019-01-13"
"158061","Season 2: The Betty Broderick Story","158050","2020-07-14"
"158076","Season 1","158075",\N
"158077","Season 2","158075",\N
"158080","Season 2","158032","2004-07-05"
"158100","Season 1","157877","2022-02-09"
"158105","Season 1","157672",\N
"158107","Season 1","158106","1995-01-21"
"158109","Season 1","158108",\N
"158114","Season 1","158113","2000-01-10"
"158119","Season 1","69667",\N
"158122","Season 1","158121","2021-03-04"
"158356","Season 1","158355","2019-05-24"
"158375","Season 1","158374","2014-12-09"
"158389","Season 1","158388","2003-01-08"
"158390","Season 2","158388","2004-05-18"
"158392","Season 1","158391",\N
"158396","Season 2","156851","2019-11-15"
"158421","Season 1","158420","2010-08-31"
"158422","Season 2","158420","2013-09-24"
"158423","Season 3","158420",\N
"158424","Season 4","158420",\N
"158425","Season 5","158420","2021-04-28"
"158486","Season 1","158485","2019-02-15"
"158503","Saison 1","158502","2017-12-17"
"158514","Saison 2","158502","2019-12-17"
"158527","Staffel 13","36810","2004-12-20"
"158756","Season 1","158755","2020-11-30"
"158768","Season 1","158767","2016-05-22"
"158914","Staffel 1","158913","2014-05-14"
"158923","Staffel 2","158913","2015-11-20"
"158930","Season 11","33451","2021-05-14"
"158969","Season 3","118349","2021-06-08"
"158995","Season 8","90054","2021-05-26"
"159083","Staffel 2","25455","1976-10-18"
"159106","Season 1","33214","1997-05-08"
"159130","Season 1","104541","1985-04-03"
"159153","Season 2","104541","1987-06-27"
"159180","Season 3","104541","1988-06-18"
"159207","Season 4","104541","1989-11-18"
"159234","Season 5","104541","1990-11-10"
"159268","Sesong 1","159267","2019-09-27"
"159277","Staffel 3","25455","1977-05-16"
"159293","Staffel 4","25455","1977-11-07"
"159307","Staffel 5","25455","1978-06-15"
"159323","Staffel 6","25455","1978-12-07"
"159339","Season 2","158485","2020-07-31"
"159379","Season 1","159378","2013-03-20"
"159397","Season 1","32930","1995-05-11"
"159424","Season 2","32930","1996-05-09"
"159451","Season 3","32930","1997-05-15"
"159476","Season 4","32930","1999-02-11"
"159494","Saison 1","159493","2014-01-14"
"159522","Staffel 15","36365","2017-03-14"
"159675","Season 10","21507","2017-10-07"
"159676","Season 11","21507","2018-11-25"
"159677","Season 12","21507","2021-04-30"
"159678","Season 13","21507","2022-07-22"
"159752","Season 2","128463","2021-05-25"
"159769","Series 2","77803","2014-08-12"
"159871","Season 1","66068","2011-02-18"
"159894","Temporada 1","159893","2017-05-21"
"159906","Season 1","159905","2015-08-21"
"159917","Season 2","159905","2016-09-02"
"159928","Season 3","159905","2017-09-01"
"159939","Season 4","159905","2018-09-21"
"159950","Season 5","159905","2019-09-20"
"159962","Series 1","159961","2015-12-16"
"159969","Series 2","159961","2017-12-06"
"159977","Season 1","159976","2018-04-17"
"159991","Season 2","159976","2019-03-18"
"160008","Season 3","159976","2020-03-09"
"160025","Season 4","159976","2021-05-24"
"160302","Season 1","154609","2017-05-26"
"160352","Staffel 1","67892","2004-02-02"
"160353","Staffel 2","67892","2004-09-20"
"160375","Series 6","123081",\N
"160429","Season 2","128663","2014-06-21"
"160440","Season 3","128663","2015-06-20"
"160451","Season 4","128663","2016-06-16"
"160462","Season 5","128663","2017-08-12"
"160507","Season 3","129541","2021-05-16"
"160522","Season 22","16992","2021-06-03"
"160540","Season 1","160539","2021-03-31"
"160553","Season 4","107625","2021-06-16"
"160595","Series 1","160594","2019-03-14"
"160600","Series 1","62996","2011-08-23"
"160607","Series 2","62996","2012-12-13"
"160752","Season 2","112761","2018-06-30"
"160802","Season 8","76386","2021-06-23"
"160826","Season 5","105297","2021-04-30"
"160843","Season 1","160842","2020-01-23"
"160858","Season 1","48397","1978-05-03"
"160864","Season 2","48397","1979-07-06"
"160914","Season 1","58723","1995-06-11"
"160939","Season 6","94161","2021-09-05"
"160948","Season 3","126569","2021-06-24"
"160980","Staffel 3","96351","1999-06-04"
"160995","Staffel 4","96351","2000-07-21"
"161009","Staffel 5","96351","2001-04-06"
"161023","Staffel 6","96351","2002-04-12"
"161037","Staffel 7","96351","2003-04-11"
"161052","Season 5","122695","2021-07-25"
"161060","Series 1","161059","2021-06-24"
"161140","Season 1","161139","2019-02-25"
"161149","Season 2","161139","2020-02-24"
"161158","Season 3","161139","2021-04-07"
"161239","Series 2","130539","2021-02-08"
"161249","Staffel 1","161248","2014-12-10"
"161275","Season 2","70314","2015-08-02"
"161286","Season 3","70314","2016-10-11"
"161297","Season 4","70314","2017-10-14"
"161308","Staffel 2","129885","2020-11-05"
"161319","Saison 3","154648","2015-04-24"
"161329","Season 1","161328","2020-11-11"
"161340","Sesong 1","161339","2019-11-17"
"161350","Staffel 5","34319","2002-12-24"
"161392","Sesong 1","161391","2014-02-03"
"161399","Sesong 2","161391","2016-02-14"
"161442","Season 11","30868","2021-04-11"
"161511","Staffel 1","161510","2014-10-21"
"161542","Temporada 1","161541","2019-01-18"
"161600","Season 3","54306","2012-09-27"
"161614","Season 4","54306","2014-06-16"
"161628","Season 5","54306","2015-05-28"
"161700","Season 1","63431","1959-05-29"
"161831","Season 3","124252","2021-06-09"
"161905","Season 1","161904","2020-12-22"
"161917","Season 1","161916","2017-05-08"
"161941","Staffel 14","36810","2005-08-22"
"161963","Staffel 16","36365","2018-03-20"
"162004","Saison 12","99164","2018-03-31"
"162019","Saison 13","99164","2019-04-20"
"162037","Season 1","162036","2017-09-06"
"162048","Season 2","162036","2018-09-20"
"162059","Season 3","162036","2019-09-11"
"162070","Season 4","162036","2021-04-21"
"162107","Season 1","162106","2019-06-27"
"162121","Season 2","162106","2020-07-09"
"162135","Season 3","162106","2021-10-06"
"162136","Season 2","29080","1998-05-11"
"162165","Season 3","29080","1999-05-09"
"162189","Season 4","29080","2000-05-21"
"162212","Season 5","29080","2001-05-13"
"162250","Season 1","89000","1999-03-09"
"162278","Seizoen 1","162277","2020-02-29"
"162287","Staffel 26","21765","2021-08-12"
"162295","Staffel 1","162294","2021-08-04"
"162313","Season 2","133082","2021-05-18"
"162333","Saison 2","159493","2015-08-06"
"162344","Saison 3","159493","2016-02-05"
"162363","Season 1","162362","2020-03-20"
"162474","Saison 9","92431","2021-07-22"
"162486","Season 1","162485","2020-05-27"
"162500","Season 3","120087","2021-07-23"
"162534","Season 1","162533","2021-05-16"
"162541","Season 1","43338","2007-05-16"
"162550","Season 2","43338","2008-05-19"
"162566","Series 1","63037","2008-05-07"
"162604","Series 1","162603","2004-05-06"
"162611","Series 2","162603","2005-06-27"
"162620","Series 3","162603","2006-06-05"
"162629","Series 4","162603","2007-05-28"
"162638","Series 5","162603","2008-08-25"
"162647","Series 6","162603","2009-09-03"
"162656","Series 7","162603","2010-11-12"
"162667","Series 8","162603","2011-09-05"
"162678","Series 9","162603","2012-10-29"
"162689","Series 10","162603","2013-10-01"
"162700","Series 11","162603","2014-10-20"
"162711","Series 12","162603","2015-10-06"
"162727","Saison 4","159493","2017-02-03"
"162738","Saison 5","159493","2018-02-02"
"162773","Season 1","162772","2015-12-18"
"162784","Staffel 9","46060","2012-03-28"
"162810","Staffel 10","46060","2013-04-17"
"162836","Staffel 11","46060","2014-04-23"
"162875","Season 4","153407","2021-09-16"
"162877","Season 1","162876","2021-05-16"
"162901","Season 1","34144","1986-04-08"
"162925","Season 1","162917","2021-05-23"
"162963","Season 3","132097","2021-05-11"
"162994","Temporada 1","162982","2018-10-05"
"163003","Temporada 2","162982","2019-09-06"
"163012","Temporada 3","162982","2020-03-13"
"163021","Temporada 4","162982","2021-06-18"
"163031","Season 1","163030","2000-05-20"
"163072","Staffel 12","8126","2005-01-04"
"163081","Staffel 13","8126","2005-06-13"
"163096","Staffel 14","8126","2005-11-29"
"163119","Season 1","163118","2021-06-04"
"163128","Season 4","32790","2021-06-28"
"163153","Season 2","143767","2021-06-07"
"163163","Season 1","163162","2017-03-29"
"163172","Season 2","163162","2018-06-12"
"163184","Season 3","163162","2019-08-12"
"163194","Series 1","163193","2018-03-15"
"163204","Series 2","163193","2019-11-07"
"163215","Temporada 2","161541","2020-01-17"
"163235","Staffel 16","33327","2017-07-25"
"163251","Staffel 1","163250","2019-04-30"
"163259","Staffel 2","163250","2020-04-28"
"163319","Staffel 3","112110","2021-08-26"
"163325","Stagione 1","163324","2020-10-26"
"163371","Säsong 1","163370","2020-03-08"
"163388","Staffel 15","36810","2006-05-22"
"163447","Staffel 7","96720","2022-06-02"
"163469","Season 1","163468","2017-03-15"
"163498","Series 7","120608","2021-05-03"
"163509","Season 1","163508","2017-03-08"
"163518","Season 2","163508","2018-08-01"
"163529","Season 11","17209","2022-11-20"
"163537","Season 7","84208","2021-07-20"
"163679","Staffel 2","4876","1991-12-19"
"163691","Staffel 3","4876","1993-02-12"
"163710","Season 1","163709","2015-03-20"
"163724","Season 2","163709","2016-05-27"
"163735","Season 3","163709","2017-05-26"
"163759","Staffel 22","43119","2022-02-18"
"163773","Season 1","67895","2000-01-20"
"163982","Season 1","163981","2020-11-02"
"163999","Season 1","163998","2018-10-09"
"164006","Season 2","163998","2019-11-21"
"164018","Season 3","163998","2021-07-13"
"164050","Season 33","36","2022-05-22"
"164092","Season 2","43579","1998-12-18"
"164130","Season 3","105977","2010-08-15"
"164146","Season 4","105977","2014-06-23"
"164158","Season 6","94277","2021-11-09"
"164174","Staffel 2","144390","2020-11-14"
"164184","Hell Below","164183",\N
"164185","Hell Below - Staffel 2","164183","2018-08-05"
"164186","Hell Below - Staffel 3","164183",\N
"164283","Staffel 3","145160","2021-07-27"
"164309","Season 1","63133","1983-05-03"
"164340","Saison 4","154648","2016-04-29"
"164353","Staffel 1","164352","2019-01-11"
"164354","Staffel 2",\N,\N
"164356","Staffel 2","164352","2020-01-17"
"164357","Staffel 3","164352","2021-09-17"
"164420","Season 1","164419","2015-01-05"
"164450","Season 2","124180","2021-04-19"
"164460","Staffel 1","164459","2021-10-14"
"164478","Season 4","56437","1959-06-13"
"164518","Season 5","56437","1960-06-11"
"164579","Staffel 1","164578","2021-10-12"
"164619","Series 1","164618","2007-02-01"
"164644","Season 1","31669","2007-05-03"
"164667","Season 2","31669","2008-05-20"
"164696","Season 1","164695","2021-06-03"
"164819","Staffel 16","36425","2022-04-28"
"164833","Series 2","54373","2012-06-20"
"164840","Series 3","54373","2014-03-31"
"164876","Season 2","15113","1966-04-08"
"164908","Season 2","33598","1984-05-10"
"164931","Season 3","33598","1985-03-28"
"164956","Season 10","31828","2018-05-22"
"164966","Season 2","131096","2020-08-04"
"164977","Season 2","34023","2011-12-06"
"164994","Season 3","34023","2012-11-20"
"165011","Season 4","34023","2013-11-21"
"165028","Season 5","34023","2014-12-18"
"165045","Season 1","32282","1955-03-06"
"165072","Season 2","32282","1956-06-03"
"165112","Season 3","32282","1957-05-26"
"165151","Season 1","32145","1991-05-26"
"165199","Season 1","32137","1977-04-21"
"165206","Season 2","32137","1978-05-16"
"165232","Staffel 2","138979","2021-06-10"
"165247","Staffel 4","124188","2021-12-13"
"165252","Staffel 20","36365","2022-04-05"
"165265","Season 3","128669","2020-03-26"
"165300","Season 2","40028","2012-07-06"
"165310","Season 3","40028","2014-03-16"
"165320","Season 4","40028","2015-03-15"
"165330","Season 5","40028","2017-10-08"
"165338","Season 3","137295","2021-08-01"
"165350","Staffel 8","95885","2022-04-08"
"165367","Season 1: Forty Words for Sorrow","165366","2017-03-01"
"165374","Season 2: Blackfly Season","165366","2018-02-08"
"165381","Season 3: By the Time You Read This","165366","2019-03-06"
"165388","Season 4: Until the Night","165366","2020-05-11"
"165415","Series 2","160594","2021-07-19"
"165424","Series 1","97534","2012-02-19"
"165431","Series 2","97534","2013-03-10"
"165441","Series 3","97534","2014-03-09"
"165451","Series 4","97534","2015-03-08"
"165461","Series 5","97534","2016-03-06"
"165471","Series 6","97534","2017-03-12"
"165481","Series 7","97534","2018-03-11"
"165491","Series 8","97534","2019-03-03"
"165507","Series 22","25891","2021-12-25"
"165527","Season 1","158393","2021-10-19"
"165537","Season 1","62120","2000-07-13"
"165573","Season 1","63319","2010-06-20"
"165587","Season 2","63319","2012-05-12"
"165617","Season 3","63319","2012-05-25"
"165629","Season 4","18429","2019-07-19"
"165643","Staffel 3","34319","2001-01-15"
"165663","Staffel 4","34319","2001-12-17"
"165700","Staffel 6","34319","2003-12-16"
"165748","Staffel 17","36487","2010-10-03"
"165749","Staffel 28","36487","2021-09-26"
"165757","Season 1","165756","2019-09-28"
"165784","Staffel 20","38924","2021-12-14"
"165791","Staffel 13","96861","2022-03-31"
"165796","Season 1","165795","2020-01-01"
"165815","Season 1","165814","2020-05-25"
"165920","Series 1","165919","2018-05-11"
"165931","Series 2","165919","2019-07-14"
"165942","Series 3","165919","2021-04-11"
"165969","Series One","69662","2012-12-27"
"165974","Series Two","69662","2013-12-12"
"165979","Season 3: Oregon Trail","153447","2021-09-14"
"165990","Season 3","59540","2016-10-21"
"165997","Season 4","59540","2017-12-29"
"166004","Season 5","59540","2019-06-05"
"166009","Series 1","166008","2019-05-20"
"166016","Series 2","166008","2020-12-23"
"166024","Series 3","166008","2021-12-23"
"166032","Season 1","33622","1988-05-26"
"166057","Season 2","33622","1989-06-03"
"166082","Season 3","33622","1990-06-09"
"166107","Season 4","33622","1991-05-25"
"166134","Staffel 1","67258","2012-11-14"
"166145","Staffel 2","67258","2013-07-08"
"166156","Staffel 3","67258","2014-12-08"
"166167","Season 5","140677","2021-10-06"
"166242","Series 1","61245","2004-03-03"
"166250","Season 2","125880","2020-05-22"
"166258","Series 4","102634","2018-05-21"
"166267","Series 5","102634","2019-11-11"
"166319","Season 2","143058","2021-10-11"
"166356","Season 1","33106","1999-05-21"
"166374","Season 2","33106","2000-05-19"
"166398","Season 3","33106","2001-05-18"
"166421","Season 4","33106","2002-05-10"
"166444","Season 5","33106","2002-12-20"
"166478","Season 2","31678","2001-05-14"
"166501","Season 3","31678","2002-05-13"
"166524","Season 4","116737","2021-05-18"
"166543","Season 3","43579","2000-04-30"
"166557","Season 4","43579","2002-04-26"
"166601","Season 2","126118","2018-08-12"
"166612","Season 3","126118","2019-08-11"
"166623","Season 1","32158","1992-04-24"
"166649","Series 1","166648","2021-05-14"
"166660","Staffel 1","166659","2021-05-27"
"166668","Staffel 1","166667","2020-09-17"
"166716","Staffel 21","39257","2022-04-05"
"166749","Season 2","112535","2018-05-30"
"166761","Season 1","166760","2020-05-14"
"166777","Season 1","166776","2014-05-21"
"166786","Season 2","166776","2016-08-22"
"166826","Season 1","33308","2001-05-23"
"166847","Season 2","42253","1999-02-06"
"166861","Season 3","42253","2000-05-20"
"166876","Season 4","42253","2001-06-30"
"166896","Season 1","166895","2020-10-02"
"166907","Season 2","166895","2021-10-08"
"166921","Season 14","141170","2021-03-15"
"167064","Season 1","167063","2016-12-03"
"167080","Season 1","167079","2021-02-03"
"167098","Special","93641","2021-10-09"
"167103","Staffel 2","150929","2022-01-12"
"167156","Season 6","103601","2021-09-10"
"167170","Season 20","2367","2022-05-22"
"167183","Season 1","167182","2018-02-07"
"167195","Season 1","167194","2020-05-01"
"167260","Season 1","167259","2019-12-20"
"167261","Season 2","167259","2021-11-12"
"167301","Staffel 12","94767","2021-12-17"
"167318","Season 4","120972","2021-05-27"
"167327","Season 10","55670","2021-10-20"
"167346","Staffel 3","33572","1994-06-23"
"167353","Staffel 4","33572","1995-05-25"
"167462","Season 2","162876","2022-05-22"
"167471","Season 2","31474","2011-11-20"
"167503","Saison 4","140123","2020-11-04"
"167525","Impeachment","140631","2021-11-02"
"167552","Season 2","34144","1987-05-27"
"167576","Season 1","47248","1976-05-26"
"167591","Season 2","47248","1977-05-04"
"167614","Season 3","47248","1978-05-13"
"167639","Season 1","167638","2015-03-06"
"167653","Season 2","167638","2016-04-15"
"167667","Season 3","167638","2017-05-19"
"167681","Season 4","167638","2019-01-25"
"167713","Staffel 6","125662","2022-01-04"
"167719","Season 2","63133","1984-05-16"
"167742","Season 3","63133","1985-03-27"
"167767","Season 4","63133","1986-05-07"
"167792","Season 5","63133","1987-05-27"
"167816","Season 6","63133","1988-05-25"
"167840","Television Pilot","167839","1981-12-28"
"167843","Staffel 19","46060","2022-03-30"
"167868","Season 1","167867","2013-12-06"
"167880","Season 8","108087","2021-10-26"
"167924","Staffel 1","167923","1984-01-15"
"167931","Staffel 2","167923","1985-11-24"
"167938","Staffel 3","167923","1987-10-18"
"167948","Staffel 4","167923","1990-01-15"
"167955","Staffel 5","167923","1992-01-13"
"167962","Staffel 6","167923","1994-01-16"
"167992","Saison 1","167991","2017-05-29"
"168001","Saison 2","167991","2018-11-13"
"168012","Saison 3","167991","2019-12-19"
"168019","Saison 4","167991","2021-11-02"
"168058","Staffel 1","168057","2021-11-24"
"168102","Season 4","116651","2019-08-22"
"168182","Season 1","111508","1968-04-04"
"168250","Season 1","34316","1995-05-15"
"168264","Season 2","34316","1996-05-20"
"168289","Season 3","34316","1997-05-19"
"168316","Season 4","34316","1998-07-13"
"168342","Season 2","167182","2019-05-13"
"168355","Season 4","104793","2018-09-30"
"168372","Season 5","104793","2019-09-29"
"168389","Season 6","104793","2021-06-13"
"168407","Staffel 1","168406","2021-02-25"
"168415","Season 4","136939","2020-11-17"
"168429","Season 1","168428","2019-10-17"
"168440","Season 2","168428","2021-07-29"
"168452","Season 2","144401","2021-11-01"
"168459","Season 3","126052","2021-06-10"
"168486","Staffel 2","36399","2010-01-09"
"168513","Season 1","68810","2013-05-22"
"168535","Season 2","68810","2014-05-14"
"168558","Season 3","68810","2015-05-13"
"168581","Season 4","68810","2016-05-25"
"168603","Season 5","68810","2017-08-10"
"168626","Season 6","68810","2018-07-26"
"168644","Season 5","107231","2021-03-31"
"168659","Season 1",\N,"2010-11-23"
"168667","Season 2",\N,"2020-04-16"
"168677","Season 1","168676","1992-06-04"
"168678","Season 7","168676","2002-11-22"
"168686","Season 10","168676",\N
"168687","Season 8","168676","2004-12-30"
"168692","Season 14","168676",\N
"168696","Specials",\N,"2009-01-01"
"168702","11","168676",\N
"168704","Season 13","168676",\N
"168732","Season 1","172931","2006-08-29"
"168735","Season 2","168734","2014-03-08"
"168737","Season 3","168734","2016-01-06"
"168749","Season 1","171733",\N
"168751","Season 4",\N,"2009-01-01"
"168765","Season 1","105264","2015-08-28"
"168776","Season 2","105264","2016-09-02"
"168787","Season 3","105264","2017-09-01"
"168802","Season 1","168748","2004-10-28"
"168805","Season 4","168748","2009-01-04"
"168809","Season 5","168808","2016-06-27"
"168816","Season 6","168808","2008-12-14"
"168817","Season 7","168808",\N
"168818","Season 8","168808",\N
"168819","Season 9","168808",\N
"168820","Season 10","168808",\N
"168894","Season 4","3044","2008-05-25"
"168947","Season 1","53506","1988-04-30"
"168969","Season 2","53506","1989-05-16"
"168986","Season 3","53506","1990-04-28"
"169027","WDR","2583","1980-04-07"
"169032","Staffel 1","169031","2020-03-22"
"169042","Season 1","32726","1993-05-07"
"169067","Season 1","34716","1979-05-15"
"169090","Season 2","34716","1980-05-13"
"169115","Season 3","34716","1981-05-21"
"169136","Season 4","34716","1982-05-06"
"169161","Season 5","34716","1983-06-15"
"169186","Season 2","32145","1992-05-17"
"169211","Season 3","32145","1993-06-18"
"169242","Season 3","140498","2021-10-28"
"169253","Series 5","125893","2020-02-14"
"169300","Season 1","58064","2011-12-09"
"169309","Season 2","58064","2012-10-19"
"169320","Saison 2","109472","2016-06-06"
"169331","Saison 3","109472","2017-06-19"
"169342","Saison 4","109472","2018-11-19"
"169353","Saison 5","109472","2020-05-05"
"169364","Season 1","71067","2009-05-17"
"169372","Season 2","71067","2010-05-31"
"169381","Series 9","97534","2020-02-23"
"169391","Series 10","97534","2021-05-30"
"169400","Season 4","107542","2021-05-20"
"169421","Season 2","136351","2021-11-02"
"169474","Season 1","169473","2020-05-04"
"169496","Season 2","169473","2021-05-24"
"169516","Season 1","169515","2020-04-29"
"169527","Season 2","169515","2021-08-11"
"169540","Season 3","133585","2020-07-17"
"169578","Season 8","90495","2021-09-16"
"169633","Season 12","168676",\N
"169657","Season 7","33486","2013-08-05"
"169668","Series 2","2364","1964-03-19"
"169696","Series 3","2364","1965-03-11"
"169720","Series 4","2364","1965-08-26"
"169765","Season 1","175408","2013-01-01"
"169779","Complete Season 1","169778","2007-08-21"
"169782","Season 2","169778","2008-11-23"
"169784","Season 1","58538","2013-02-10"
"169817","Season 2","55036","2013-03-12"
"169874","Season 2","108708","2018-05-18"
"169903","Season 1","37719","2020-02-07"
"169905","Season 1","48876","1966-04-27"
"169936","Season 1","169935","1993-01-02"
"169937","Season 2","169935",\N
"169938","Season 3","169935",\N
"169947","Staffel 1","169946","2021-11-11"
"169976","Season 1","169975","2020-11-14"
"169987","Säsong 1","169986","2019-11-08"
"169994","Staffel 3","115851","2022-02-08"
"170001","Season 1","170000","2018-04-13"
"170028","Season 3",\N,"2012-03-05"
"170030","Season 3","33099","2005-05-23"
"170053","Season 4","33099","2006-06-05"
"170085","Series 1","170084","2020-06-04"
"170097","Saison 4","132716","2022-03-13"
"170144","Season 1","170143","2016-09-06"
"170155","Season 2","170143","2017-09-28"
"170166","Season 3","170143","2018-11-01"
"170242","Season 1","170240","2020-02-18"
"170256","Season 1","68946","2013-01-07"
"170270","Season 1","81209","2007-06-11"
"170277","Season 3","81209","2010-11-29"
"170296","Saison 3","145219","2021-03-29"
"170302","Season 2","170240","2021-01-15"
"170326","Baby, Van Gogh",\N,\N
"170341","Season 2","170000","2019-12-24"
"170358","Staffel 1","170357","2021-09-26"
"170369","Departure - Wo ist Flug 716","170368","2019-08-14"
"170370","Departure - Das Zugunglück","170368","2021-08-05"
"170390","Season 4","90043","2017-08-31"
"170406","Season 5","108664","2022-05-19"
"170438","Staffel 5","120354","2021-12-22"
"170448","Season 1","170447","2020-12-17"
"170458","Season 1","170457","2021-05-04"
"170473","Season 1","170472","2021-10-08"
"170492","Seizoen 1","170491","2019-04-28"
"170503","Seizoen 2","170491","2020-11-08"
"170526","Staffel 13","43092","2022-01-06"
"170532","Season 1","33313","1983-12-10"
"170546","Season 2","33313","1985-10-12"
"170643","Season 1","70311","2013-07-12"
"170657","Season 1","68870","2013-04-08"
"170671","Season 2","68870","2014-01-31"
"170727","Season 6","27550","2015-03-20"
"170741","Series 1","66590","1990-12-03"
"170748","Series 2","66590","1991-12-25"
"170760","Series 1","66573","1974-10-10"
"170768","Series 2","66573","1976-12-24"
"170777","Series 3","66573","1977-03-25"
"170840","Specials","66550","2003-12-25"
"170851","Season 4","100076","2019-04-17"
"170865","Season 5","100076","2020-04-01"
"170964","Season 1","33309","1997-10-03"
"171055","Season 1","171054","2019-05-01"
"171103","Series 1","171102","2012-04-24"
"171109","Series 2","171102","2013-04-23"
"171116","Series 3","171102","2015-07-07"
"171123","Series 4","171102","2021-05-04"
"171148","Season 2","37719","2021-10-22"
"171151","Season 2","151068","2021-10-14"
"171192","Season 1","171191","2021-11-20"
"171258","Staffel 1","171257","2019-11-29"
"171275","Season 1","48297","2009-04-01"
"171289","Season 2","48297","2009-12-08"
"171302","Season 3","48297","2010-12-15"
"171316","Season 4","48297","2011-12-12"
"171338","Staffel 1","171337","2008-10-21"
"171352","Staffel 2","171337","2011-12-13"
"171431","Season 1","171430","2022-01-09"
"171469","Staffel 2","36845","2010-12-16"
"171504","Season 2","132610","2021-05-16"
"171521","Season 1","171520","2018-11-02"
"171560","Season 2","171520","2021-08-08"
"171568","Season 2","117068","2018-12-17"
"171637","Season 5","115350","2022-05-16"
