"id","parent_id","root_id"
"2084","74","8"
"2085","3786","8"
"2086","3717","8"
"2087","2316","8"
"2088","2470","8"
"2089","6031","8"
"2095","3931","8"
"2096","6122","8"
"2097","3761","8"
"2098","6601","8"
"2100","3786","8"
"2101","3786","8"
"2102","6037","8"
"2103","3787","8"
"2104","340","8"
"2105","3786","8"
"2106","1688","8"
"2107","3422","8"
"2108","1189","8"
"2109","6083","8"
"2110","6117","8"
"2111","6086","8"
"2112","1464","8"
"2113","2106","8"
"2114","220","8"
"2115","3838","8"
"2116","3730","8"
"2117","1284","8"
"2118","3693","8"
"2120","3683","8"
"2122","2060","8"
"2123","346","8"
"2124","1887","8"
"2125","6110","8"
"2126","609","8"
"2127","609","8"
"2128","6152","8"
"2131","6022","8"
"2132","3675","8"
"2134","6007","8"
"2135","6007","8"
"2136","6007","8"
"2137","6086","8"
"2138","3923","8"
"2139","1293","8"
"2140","6130","8"
"2141","220","8"
"2142","6059","8"
"2143","1014","8"
"2145","1688","8"
"2146","6009","8"
"2147","3931","8"
"2148","1291","8"
"2149","372","8"
"2150","372","8"
"2151","1383","8"
"2152","3920","8"
"2154","3669","8"
"2155","1689","8"
"2156","1526","8"
"2157","6787","8"
"2158","350","8"
"2159","19713","8"
"2161","15526","8"
"2163","3714","8"
"2164","311","8"
"2166","3722","8"
"2167","462","8"
"2168","3723","8"
"2171","791","8"
"2172","6189","8"
"2173","1900","8"
"2174","1382","8"
"2175","3722","8"
"2176","461","8"
"2177","3730","8"
"2178","961","8"
"2180","2182","8"
"2181","2184","8"
"2182","2181","8"
"2183","2181","8"
"2184","1296","8"
"2186","2181","8"
"2187","393","8"
"2194","2182","8"
"2195","7780","8"
"2196","2127","8"
"2199","719","8"
"2200","1414","8"
"2201","738","8"
"2202","65","8"
"2203","3836","8"
"2204","2181","8"
"2205","2184","8"
"2206","1867","8"
"2207","3793","8"
"2208","6186","8"
"2210","3693","8"
"2211","6016","8"
"2212","3693","8"
"2213","1935","8"
"2215","3150","8"
"2216","3693","8"
"2217","3693","8"
"2218","3693","8"
"2219","10209","8"
"2220","3689","8"
"2221","3693","8"
"2222","658","8"
"2223","1445","8"
"2224","1445","8"
"2225","6123","8"
"2226","1729","8"
"2227","3851","8"
"2228","4202","8"
"2229","220","8"
"2230","220","8"
"2231","2149","8"
"2232","1729","8"
"2233","3819","8"
"2234","1798","8"
"2235","2149","8"
"2236","1936","8"
"2245","581","8"
"2246","3929","8"
"2248","1189","8"
"2249","1925","8"
"2250","3851","8"
"2251","6240","8"
"2262","13884","8"
"2263","1159","8"
"2268","6062","8"
"2269","6189","8"
"2271","1159","8"
"2272","19634","8"
"2273","6090","8"
"2274","17514","8"
"2275","2271","8"
"2276","6247","8"
"2277","2272","8"
"2278","2272","8"
"2279","74","8"
"2280","2471","8"
"2281","6246","8"
"2282","3920","8"
"2284","3809","8"
"2285","6005","8"
"2286","6143","8"
"2287","1998","8"
"2288","6019","8"
"2289","6212","8"
"2290","9250","8"
"2291","6087","8"
"2292","186","8"
"2293","6098","8"
"2294","3640","8"
"2295","2106","8"
"2296","6149","8"
"2297","1189","8"
"2298","6118","8"
"2299","2662","8"
"2300","3928","8"
"2301","1189","8"
"2303","462","8"
"2304","1698","8"
"2305","4934","8"
"2307","6008","8"
"2309","6049","8"
"2310","6205","8"
"2311","1759","8"
"2312","262","8"
"2314","5388","8"
"2315","835","8"
"2316","566","8"
"2317","1189","8"
"2318","6030","8"
"2320","2662","8"
"2321","6094","8"
"2322","1899","8"
"2323","6318","8"
"2324","12408","8"
"2326","2120","8"
"2327","6148","8"
"2329","8532","8"
"2331","351","8"
"2332","6107","8"
"2333","3795","8"
"2334","1759","8"
"2335","254","8"
"2336","3857","8"
"2337","19196","8"
"2338","4748","8"
"2339","3813","8"
"2341","1189","8"
"2342","3923","8"
"2343","6152","8"
"2344","1189","8"
"2345","1189","8"
"2346","1189","8"
"2347","279","8"
"2348","442","8"
"2349","1159","8"
"2350","2351","8"
"2351","279","8"
"2352","1312","8"
"2353","6098","8"
"2354","738","8"
"2355","1566","8"
"2356","1900","8"
"2357","2494","8"
"2358","6010","8"
"2359","4424","8"
"2362","6009","8"
"2365","1200","8"
"2368","6019","8"
"2369","6321","8"
"2370","18","1"
"2374","4391","8"
"2375","726","8"
"2376","3926","8"
"2377","5340","8"
"2378","8759","8"
"2379","628","8"
"2380","2135","8"
"2381","1189","8"
"2382","3705","8"
"2383","6090","8"
"2385","3693","8"
"2386","6090","8"
"2387","2388","8"
"2388","1293","8"
"2389","738","8"
"2391","835","8"
"2392","187","8"
"2393","970","8"
"2394","10188","8"
"2395","18","1"
"2398","5993","8"
"2399","18689","8"
"2400","6190","8"
"2401","18321","8"
"2402","3786","8"
"2404","10705","8"
"2405","3786","8"
"2406","1240","8"
"2407","268","8"
"2408","254","8"
"2409","2318","8"
"2410","1189","8"
"2411","3134","8"
"2412","6040","8"
"2414","3930","8"
"2415","2482","8"
"2416","5993","8"
"2417","6242","8"
"2418","6050","8"
"2419","6034","8"
"2420","3676","8"
"2421","6318","8"
"2422","5045","8"
"2423","4214","8"
"2424","791","8"
"2425","511","8"
"2426","738","8"
"2427","9250","8"
"2428","5149","8"
"2429","263","8"
"2430","5995","8"
"2431","1286","8"
"2432","1286","8"
"2433","1744","8"
"2434","6089","8"
"2435","3062","8"
"2436","836","8"
"2437","2279","8"
"2438","1189","8"
"2439","3422","8"
"2440","985","8"
"2441","985","8"
"2442","3793","8"
"2443","6282","8"
"2444","3787","8"
"2445","346","8"
"2446","9250","8"
"2448","19963","8"
"2449","6146","8"
"2450","1631","8"
"2451","3062","8"
"2452","3739","8"
"2453","627","8"
"2456","998","8"
"2457","2968","8"
"2458","6124","8"
"2459","6061","8"
"2461","6009","8"
"2462","1700","8"
"2463","6008","8"
"2464","1189","8"
"2465","3819","8"
"2466","6050","8"
"2467","3717","8"
"2468","6037","8"
"2469","6008","8"
"2470","6274","8"
"2471","2472","8"
"2472","6080","8"
"2474","1174","8"
"2475","1293","8"
"2477","2470","8"
"2479","2646","8"
"2480","1604","8"
"2481","3763","8"
"2482","6060","8"
"2483","738","8"
"2484","6098","8"
"2486","2276","8"
"2487","6253","8"
"2488","3934","8"
"2489","1312","8"
"2490","3731","8"
"2491","1295","8"
"2492","6191","8"
"2493","279","8"
"2494","279","8"
"2495","279","8"
"2496","1312","8"
"2497","1189","8"
"2498","6139","8"
"2499","4977","8"
"2500","2122","8"
"2501","6190","8"
"2502","1312","8"
"2503","1652","8"
"2504","2515","8"
"2505","1995","8"
"2506","695","8"
"2509","1174","8"
"2510","1174","8"
"2511","1728","8"
"2514","332","8"
"2515","1688","8"
"2516","693","8"
"2517","6396","8"
"2518","3423","8"
"2519","1159","8"
"2520","409","8"
"2521","409","8"
"2522","2474","8"
"2523","279","8"
"2524","6221","8"
"2526","6192","8"
"2527","1174","8"
"2528","258","8"
"2529","2139","8"
"2531","3779","8"
"2532","3796","8"
"2533","3203","8"
"2534","6110","8"
"2535","3837","8"
"2537","6098","8"
"2538","6089","8"
"2539","262","8"
"2540","1262","8"
"2541","1201","8"
"2542","2543","8"
"2543","1279","8"
"2544","3921","8"
"2545","6060","8"
"2546","3333","8"
"2547","1284","8"
"2548","6191","8"
"2551","3711","8"
"2552","1458","8"
"2553","2679","8"
"2554","1284","8"
"2555","1729","8"
"2556","1414","8"
"2558","6049","8"
"2559","11080","8"
"2560","6025","8"
"2562","2134","8"
"2563","3658","8"
"2564","13580","8"
"2565","472","8"
"2566","1253","8"
"2567","3931","8"
"2568","6001","8"
"2569","6083","8"
"2570","4048","8"
"2571","2136","8"
"2573","3852","8"
"2579","1131","9"
"2580","429","8"
"2581","1669","8"
"2582","3805","8"
"2583","5156","8"
"2585","6318","8"
"2586","2887","8"
"2587","6038","8"
"2588","1726","8"
"2589","1998","8"
"2591","6152","8"
"2593","4214","8"
"2594","6205","8"
"2596","6070","8"
"2597","2035","8"
"2598","6022","8"
"2599","6099","8"
"2600","1984","8"
"2601","4358","8"
"2602","3786","8"
"2604","1189","8"
"2605","9250","8"
"2606","835","8"
"2608","1159","8"
"2609","6136","8"
"2610","340","8"
"2613","1600","8"
"2614","3927","8"
"2617","582","8"
"2618","6152","8"
"2619","346","8"
"2620","5997","8"
"2623","6007","8"
"2624","1159","8"
"2626","1523","8"
"2627","74","8"
"2628","6160","8"
"2629","1313","8"
"2630","970","8"
"2631","6274","8"
"2632","6008","8"
"2634","6057","8"
"2635","726","8"
"2636","1254","8"
"2637","349","8"
"2638","6160","8"
"2639","2646","8"
"2640","2725","8"
"2641","6190","8"
"2642","3762","8"
"2643","3928","8"
"2644","349","8"
"2646","3711","8"
"2647","3711","8"
"2648","2649","6"
"2649","24","6"
"2650","6098","8"
"2651","1576","8"
"2652","3061","8"
"2653","1998","8"
"2654","1413","8"
"2655","8136","8"
"2656","19713","8"
"2658","1292","8"
"2659","6321","8"
"2660","3716","8"
"2661","3737","8"
"2662","262","8"
"2663","3928","8"
"2666","567","8"
"2667","2659","8"
"2668","331","8"
"2669","612","8"
"2671","19346","8"
"2672","5729","8"
"2673","1174","8"
"2675","566","8"
"2676","693","8"
"2677","6294","8"
"2679","1189","8"
"2681","7257","8"
"2682","478","8"
"2683","1691","8"
"2684","1691","8"
"2685","1189","8"
"2686","6282","8"
"2687","6167","8"
"2689","1313","8"
"2690","1312","8"
"2691","2060","8"
"2692","6038","8"
"2693","7780","8"
"2694","1413","8"
"2695","3830","8"
"2696","6031","8"
"2697","534","8"
"2698","349","8"
"2699","19196","8"
"2700","3727","8"
"2701","6319","8"
"2702","6075","8"
"2704","1312","8"
"2705","324","8"
"2706","131","8"
"2707","1200","8"
"2708","628","8"
"2709","2650","8"
"2711","110","8"
"2712","1126","1"
"2713","35","1"
"2717","2370","1"
"2718","3704","8"
"2720","1189","8"
"2722","4896","8"
"2723","6152","8"
"2724","6147","8"
"2725","3761","8"
"2726","1189","8"
"2727","1189","8"
"2728","6121","8"
"2729","105","1"
"2730","28","1"
"2731","18","1"
"2732","6112","8"
"2733","3848","8"
"2735","1189","8"
"2736","3796","8"
"2737","251","1"
"2738","80","1"
"2741","12","1"
"2744","1115","1"
"2746","1115","1"
"2748","1115","1"
"2749","429","8"
"2751","3658","8"
"2752","553","8"
"2753","1189","8"
"2754","1313","8"
"2755","3787","8"
"2756","3730","8"
"2757","14","1"
"2758","2895","2"
"2759","2895","2"
"2761","14","1"
"2763","1721","8"
"2765","4856","8"
"2766","6017","8"
"2768","2041","8"
"2769","658","8"
"2770","3805","8"
"2771","3711","8"
"2772","6098","8"
"2773","1189","8"
"2774","2757","1"
"2775","131","8"
"2776","3793","8"
"2777","6031","8"
"2778","1189","8"
"2779","1998","8"
"2780","1998","8"
"2781","3306","8"
"2782","3795","8"
"2783","1850","8"
"2784","456","8"
"2786","6243","8"
"2792","6295","8"
"2793","1189","8"
"2794","240","8"
"2795","6152","8"
"2796","2547","8"
"2797","6037","8"
"2798","1332","8"
"2799","3795","8"
"2800","3674","8"
"2801","6094","8"
"2802","3787","8"
"2803","2251","8"
"2804","6146","8"
"2805","1262","8"
"2806","1266","8"
"2807","1193","8"
"2808","1193","8"
"2809","6321","8"
"2810","5770","8"
"2811","18977","8"
"2812","6105","8"
"2813","566","8"
"2815","2816","8"
"2816","2131","8"
"2817","6022","8"
"2818","2598","8"
"2819","2598","8"
"2820","3731","8"
"2821","1698","8"
"2822","6150","8"
"2823","3640","8"
"2824","6244","8"
"2826","5340","8"
"2827","6147","8"
"2828","6216","8"
"2829","6155","8"
"2831","6190","8"
"2832","6395","8"
"2833","4977","8"
"2834","6095","8"
"2835","1313","8"
"2836","3425","8"
"2838","6101","8"
"2840","16126","8"
"2841","3705","8"
"2842","18316","8"
"2844","1200","8"
"2845","5096","8"
"2846","2146","8"
"2847","502","8"
"2848","6295","8"
"2849","3255","8"
"2850","829","8"
"2851","6022","8"
"2852","6148","8"
"2853","658","8"
"2854","2856","8"
"2855","1189","8"
"2856","14641","8"
"2857","1174","8"
"2858","6158","8"
"2859","3347","8"
"2860","1726","8"
"2861","6015","8"
"2863","1189","8"
"2864","783","8"
"2866","6274","8"
"2867","4884","8"
"2868","6091","8"
"2869","2679","8"
"2870","3036","8"
"2871","262","8"
"2872","6095","8"
"2873","3731","8"
"2874","3985","8"
"2875","3957","8"
"2876","3791","8"
"2878","6222","8"
"2879","3927","8"
"2880","1706","8"
"2881","1189","8"
"2882","6190","8"
"2883","6190","8"
"2884","451","8"
"2885","6190","8"
"2887","6088","8"
"2888","35","1"
"2889","92","1"
"2890","18","1"
"2891","28","1"
"2892","252","1"
"2893","252","1"
"2894","252","1"
"2895","6033","2"
"2896","4","4"
"2897","1856","8"
"2898","3796","8"
"2899","2901","8"
"2900","5693","8"
"2901","2868","8"
"2902","1433","8"
"2903","2887","8"
"2904","3739","8"
"2905","6092","8"
"2906","1261","8"
"2907","332","8"
"2911","958","8"
"2912","1174","8"
"2913","6005","8"
"2914","6073","8"
"2915","35","1"
"2916","1","1"
"2918","1189","8"
"2919","2105","8"
"2920","6295","8"
"2921","6054","8"
"2922","3787","8"
"2923","6075","8"
"2925","4183","8"
"2926","82","1"
"2927","1776","8"
"2928","6092","8"
"2929","3065","8"
"2930","6334","8"
"2932","158","1"
"2934","2286","8"
"2935","4668","8"
"2936","1716","8"
"2939","6299","8"
"2940","2020","8"
"2941","1295","8"
"2943","783","8"
"2944","6083","8"
"2946","16993","8"
"2948","6086","8"
"2951","3934","8"
"2952","2145","8"
"2953","1189","8"
"2954","2887","8"
"2956","1293","8"
"2959","6091","8"
"2960","1293","8"
"2964","3667","8"
"2966","90","8"
"2967","18315","8"
"2968","3739","8"
"2969","2598","8"
"2971","18321","8"
"2974","186","8"
"2975","1728","8"
"2976","19236","8"
"2977","3758","8"
"2978","5918","8"
"2979","878","1"
"2980","4918","8"
"2981","6059","8"
"2982","3830","8"
"2983","4896","8"
"2984","2041","8"
"2985","2679","8"
"2986","1950","8"
"2987","6091","8"
"2988","5160","8"
"2991","3931","8"
"2992","6034","8"
"2993","1555","8"
"2994","3805","8"
"2996","1422","8"
"2998","4595","8"
"2999","257","8"
"3002","3694","8"
"3003","2036","8"
"3004","2","2"
"3005","6148","8"
"3007","6039","8"
"3009","2346","8"
"3010","6322","8"
"3011","6059","8"
"3012","6148","8"
"3013","822","8"
"3014","1900","8"
"3015","1946","8"
"3016","3852","8"
"3017","4048","8"
"3018","4048","8"
"3019","6005","8"
"3020","1174","8"
"3022","5997","8"
"3023","1266","8"
"3024","6165","8"
"3025","6162","8"
"3026","6256","8"
"3027","3931","8"
"3028","2646","8"
"3029","6101","8"
"3030","3931","8"
"3031","1192","8"
"3032","3928","8"
"3033","13889","8"
"3034","13889","8"
"3035","6321","8"
"3036","186","8"
"3037","2051","8"
"3038","1159","8"
"3039","1159","8"
"3041","6093","8"
"3042","6338","8"
"3043","589","8"
"3044","2070","8"
"3045","346","8"
"3046","321","8"
"3047","321","8"
"3048","258","8"
"3049","323","8"
"3050","6149","8"
"3051","1876","8"
"3052","2070","8"
"3053","3062","8"
"3054","6066","8"
"3056","1827","8"
"3058","6019","8"
"3059","627","8"
"3060","375","8"
"3061","1698","8"
"3062","6088","8"
"3063","3062","8"
"3064","3062","8"
"3065","6083","8"
"3068","6084","8"
"3069","535","8"
"3070","257","8"
"3071","6070","8"
"3072","6091","8"
"3073","5011","8"
"3074","6061","8"
"3075","6211","8"
"3077","6073","8"
"3078","6091","8"
"3080","904","8"
"3081","1115","1"
"3082","158","1"
"3083","168","1"
"3084","149","1"
"3086","18314","8"
"3087","82","1"
"3089","6049","8"
"3090","3837","8"
"3091","985","8"
"3092","3727","8"
"3093","6152","8"
"3094","1159","8"
"3095","1361","8"
"3096","2132","8"
"3097","483","8"
"3099","6151","8"
"3100","6099","8"
"3101","6001","8"
"3104","6232","8"
"3105","6088","8"
"3106","6165","8"
"3107","2916","1"
"3108","2916","1"
"3109","2916","1"
"3110","2916","1"
"3111","2916","1"
"3112","3111","1"
"3113","1","1"
"3114","101","1"
"3115","101","1"
"3116","1080","6"
"3117","99","1"
"3118","99","1"
"3119","99","1"
"3120","3119","1"
"3123","2","2"
"3124","6320","8"
"3125","4728","8"
"3126","332","8"
"3127","6033","2"
"3128","3127","2"
"3129","3127","2"
"3130","388","8"
"3131","6040","8"
"3133","1299","8"
"3134","279","8"
"3135","6033","2"
"3136","5888","8"
"3137","6033","2"
"3138","6033","2"
"3139","6033","2"
"3140","3922","8"
"3141","6033","2"
"3142","6033","2"
"3143","3934","8"
"3144","1024","2"
"3145","1024","2"
"3146","1024","2"
"3147","1024","2"
"3148","4","4"
"3149","143","8"
"3150","1935","8"
"3151","3852","8"
"3152","346","8"
"3154","1605","8"
"3155","16626","8"
"3156","6040","8"
"3157","6054","8"
"3158","3","3"
"3159","3","3"
"3160","3","3"
"3162","3","3"
"3163","3","3"
"3164","3","3"
"3165","3","3"
"3166","7","7"
"3167","7","7"
"3168","3167","7"
"3169","2132","8"
"3170","6357","8"
"3172","105","1"
"3173","1284","8"
"3174","242","8"
"3176","15693","8"
"3177","6101","8"
"3178","186","8"
"3179","451","8"
"3180","19588","8"
"3181","346","8"
"3182","1664","8"
"3183","566","8"
"3184","3185","8"
"3185","2647","8"
"3186","6310","8"
"3188","3258","8"
"3189","375","8"
"3190","128","8"
"3191","416","8"
"3192","2276","8"
"3193","6113","8"
"3194","6186","8"
"3195","131","8"
"3196","4661","8"
"3197","6075","8"
"3198","6119","8"
"3200","1605","8"
"3201","738","8"
"3202","1332","8"
"3203","1189","8"
"3204","4171","8"
"3205","2132","8"
"3206","5933","8"
"3207","1631","8"
"3208","1174","8"
"3212","6150","8"
"3214","6152","8"
"3216","3960","8"
"3217","19719","8"
"3219","6254","8"
"3220","19568","8"
"3221","6032","8"
"3222","6104","8"
"3223","1576","8"
"3225","764","8"
"3226","340","8"
"3228","1291","8"
"3230","6054","8"
"3231","2020","8"
"3232","1738","8"
"3233","1189","8"
"3234","3790","8"
"3235","3758","8"
"3236","6318","8"
"3237","3787","8"
"3238","1729","8"
"3240","4390","8"
"3241","4270","8"
"3242","6113","8"
"3243","3801","8"
"3244","6187","8"
"3246","2724","8"
"3247","6186","8"
"3248","2336","8"
"3249","5997","8"
"3250","1380","8"
"3251","3758","8"
"3253","3931","8"
"3254","6101","8"
"3255","6095","8"
"3256","3717","8"
"3257","2035","8"
"3258","3920","8"
"3259","2382","8"
"3260","566","8"
"3261","6091","8"
"3262","3624","8"
"3263","1284","8"
"3264","695","8"
"3265","2036","8"
"3266","6612","8"
"3268","5995","8"
"3269","15994","8"
"3270","1317","8"
"3271","5995","8"
"3272","2051","8"
"3273","3986","8"
"3274","6108","8"
"3275","1618","8"
"3276","17048","8"
"3277","6","6"
"3278","2051","8"
"3279","19963","8"
"3280","6101","8"
"3281","1248","8"
"3283","5995","8"
"3284","662","8"
"3286","4595","8"
"3287","14207","8"
"3288","5995","8"
"3289","4391","8"
"3290","6012","8"
"3291","279","8"
"3292","1159","8"
"3293","6093","8"
"3294","3857","8"
"3295","1274","8"
"3296","1189","8"
"3297","4697","8"
"3298","6246","8"
"3300","14207","8"
"3301","6254","8"
"3302","627","8"
"3303","3786","8"
"3305","1349","8"
"3306","3794","8"
"3307","6022","8"
"3310","2060","8"
"3311","6123","8"
"3312","6113","8"
"3318","90","8"
"3321","6243","8"
"3326","6037","8"
"3330","1946","8"
"3332","4977","8"
"3333","6098","8"
"3335","65","8"
"3337","1189","8"
"3338","1576","8"
"3339","6075","8"
"3340","6054","8"
"3341","1312","8"
"3342","3799","8"
"3343","658","8"
"3344","6005","8"
"3345","2071","8"
"3346","6295","8"
"3347","3482","8"
"3350","662","8"
"3351","1189","8"
"3352","3704","8"
"3355","6321","8"
"3356","1329","8"
"3358","662","8"
"3360","535","8"
"3361","3795","8"
"3362","1422","8"
"3363","4977","8"
"3364","1946","8"
"3365","1668","8"
"3366","4595","8"
"3367","3758","8"
"3368","534","8"
"3369","1262","8"
"3370","6098","8"
"3371","6037","8"
"3372","6070","8"
"3373","1935","8"
"3375","3796","8"
"3376","1708","8"
"3379","3527","8"
"3386","6091","8"
"3387","6012","8"
"3388","3801","8"
"3390","1422","8"
"3391","6212","8"
"3392","6150","8"
"3393","2968","8"
"3394","1284","8"
"3395","6400","8"
"3396","1189","8"
"3398","6190","8"
"3399","3815","8"
"3400","1357","8"
"3401","6031","8"
"3402","6092","8"
"3405","783","8"
"3406","6368","8"
"3407","3737","8"
"3409","9250","8"
"3410","9250","8"
"3412","6320","8"
"3413","6133","8"
"3414","6293","8"
"3415","6293","8"
"3416","2135","8"
"3417","6396","8"
"3418","233","8"
"3419","3833","8"
"3421","1240","8"
"3422","1240","8"
"3423","1240","8"
"3424","1240","8"
"3425","1240","8"
"3426","3421","8"
"3427","3772","8"
"3428","372","8"
"3429","6308","8"
"3430","706","8"
"3431","6673","8"
"3432","3434","8"
"3433","478","8"
"3434","1293","8"
"3435","3800","8"
"3436","5928","8"
"3437","3441","8"
"3440","2122","8"
"3441","6148","8"
"3442","2122","8"
