"movie_id","referenced_id","type"
"163","1901",\N
"163","1762",\N
"163","379",\N
"163","33239",\N
"163","712",\N
"163","745",\N
"87589","10",\N
"87592","2157",\N
"87595","32929",\N
"87598","64795",\N
"87602","64808",\N
"87602","63944",\N
"87603","10",\N
"87603","63944",\N
"90331","601",\N
"90331","151",\N
"15676","2150",\N
"15676","1241",\N
"15676","403",\N
"15676","9480",\N
"15676","2980",\N
"15676","9390",\N
"15676","509",\N
"10398","954",\N
"34305","962",\N
"90033","43729",\N
"7304","27300",\N
"90808","91288",\N
"91302","67342",\N
"4547","81495",\N
"4547","597",\N
"4547","28721",\N
"33306","9552",\N
"13121","6082",\N
"13121","6430",\N
"13121","2547",\N
"13121","2543",\N
"35990","221",\N
"27489","19428",\N
"27489","19362",\N
"27489","6082",\N
"27489","41107",\N
"27489","9618",\N
"27489","6951",\N
"7516","117",\N
"22303","792",\N
"3964","5547",\N
"1428","10323",\N
"90333","10",\N
"90293","16141","Influence"
"90295","10",\N
"33450","91398","Remake"
"1581","289",\N
"1581","9443",\N
"1581","403",\N
"1581","11416",\N
"1581","578",\N
"1581","730",\N
"1581","3085",\N
"1581","11216",\N
"1581","8051",\N
"91021","10489",\N
"91021","115",\N
"91022","1366",\N
"91023","10331",\N
"91024","16828",\N
"91024","88970",\N
"90334","84208",\N
"90334","8706",\N
"90334","63944",\N
"91025","16828",\N
"91030","66754",\N
"10591","88459",\N
"2044","12650","Remake"
"809","10144",\N
"809","120",\N
"809","557",\N
"809","10653",\N
"809","348",\N
"809","87",\N
"809","32967",\N
"809","91090",\N
"809","535",\N
"27197","32812",\N
"89489","1606",\N
"927","2134",\N
"927","37322",\N
"927","408",\N
"927","11298",\N
"927","601",\N
"927","830",\N
"927","1585",\N
"927","91544",\N
"927","4558",\N
"927","11549",\N
"928","1370",\N
"928","289",\N
"928","244",\N
"928","927",\N
"928","11549",\N
"928","268",\N
"928","408",\N
"928","964",\N
"928","1369",\N
"928","2614",\N
"928","630",\N
"2109","28721",\N
"2109","6716",\N
"1493","10456",\N
"1493","328",\N
"1493","10",\N
"1493","380",\N
"1493","151",\N
"10040","8050",\N
"28992","35914",\N
"28992","453",\N
"28992","30965",\N
"28992","11584",\N
"28992","462",\N
"28992","2367",\N
"28992","33328",\N
"21934","521",\N
"91375","105",\N
"91376","27550",\N
"12123","32967",\N
"8645","10998",\N
"8645","9552",\N
"584","33239",\N
"584","43729",\N
"628","631",\N
"628","770",\N
"628","653",\N
"628","1924",\N
"628","10396",\N
"9334","1734","SpinOff"
"956","2522",\N
"90811","91633",\N
"29260","41554","Remake"
"115","91637",\N
"509","8091",\N
"509","85506",\N
"509","32767",\N
"509","639",\N
"509","84",\N
"509","3767",\N
"509","251",\N
"509","1805",\N
"509","32140",\N
"509","10530",\N
"1824","745",\N
"63025","602",\N
"16141","91541",\N
"16141","380",\N
"16141","84",\N
"16141","32929",\N
"16141","12154",\N
"16141","314",\N
"52270","230",\N
"75","91714",\N
"75","43729",\N
"8224","482",\N
"89491","17209",\N
"2284","31858",\N
"89112","32929",\N
"89112","81773",\N
"89113","11455",\N
"89122","11036",\N
"807","10",\N
"807","34390",\N
"91417","10",\N
"726","657",\N
"726","660",\N
"726","658",\N
"726","681",\N
"726","646",\N
"9705","968",\N
"9705","111",\N
"9705","238",\N
"9705","5121",\N
"29807","89181","Remake"
"46604","2558",\N
"46604","2366",\N
"11412","528",\N
"11412","403",\N
"9656","92153","Remake"
"2978","9663",\N
"2978","15",\N
"2978","601",\N
"42526","9377",\N
"42526","19508",\N
"42526","433",\N
"37242","81495",\N
"37242","7305",\N
"25500","57449",\N
"25500","92174",\N
"25500","6615",\N
"25500","380",\N
"6972","630",\N
"8909","744",\N
"35740","1606",\N
"35740","119",\N
"184","32930",\N
"184","3541",\N
"184","11455",\N
"184","92299",\N
"80351","8945",\N
"80351","6082",\N
"80351","230",\N
"10170","269",\N
"619","11878",\N
"92067","10194",\N
"1624","9355",\N
"92253","645",\N
"92259","28",\N
"92259","43853",\N
"2207","32414","Remake"
"84569","426",\N
"92479","64473","Parody"
"90497","9366",\N
"90497","42534",\N
"90498","8050",\N
"90499","2034",\N
"90499","275",\N
"90499","945",\N
"90499","1570",\N
"90499","6951",\N
"90499","5547",\N
"90499","9737",\N
"90499","269",\N
"90499","1606",\N
"90501","744",\N
"90502","22733",\N
"90502","11177",\N
"90502","954",\N
"90504","12162",\N
"90504","2034",\N
"90504","8912",\N
"90504","9040",\N
"90504","562",\N
"90506","5189",\N
"90507","38769",\N
"90508","37116",\N
"90508","78",\N
"90508","10380",\N
"90508","97",\N
"90508","861",\N
"90508","562",\N
"90508","92525",\N
"90509","597",\N
"90509","26469",\N
"90510","42534",\N
"90511","620",\N
"90511","812",\N
"90511","25652",\N
"90511","26648",\N
"90512","581",\N
"90512","562",\N
"90512","36026",\N
"90512","2543",\N
"90513","22733",\N
"90513","562",\N
"90514","92579",\N
"90514","744",\N
"90514","64045",\N
"90515","10",\N
"90515","11631",\N
"90515","328",\N
"90516","197",\N
"90516","1895",\N
"90516","77497",\N
"90517","10020",\N
"90517","1709",\N
"90518","2344",\N
"92068","9328",\N
"92068","21507",\N
"9722","34753",\N
"9722","33148",\N
"217","85",\N
"10527","92664",\N
"92260","550",\N
"85209","62",\N
"85209","8091",\N
"85209","202",\N
"89496","48092",\N
"92069","945",\N
"92069","34",\N
"92069","151",\N
"49347","26301",\N
"49347","642",\N
"49347","11455",\N
"34798","4922",\N
"34798","84",\N
"92261","744",\N
"92261","264",\N
"31448","81741","Influence"
"31448","119",\N
"31448","20564",\N
"31448","656",\N
"31448","22904",\N
"31448","15639",\N
"31448","10919",\N
"31448","1374",\N
"31448","10823",\N
"31448","26301",\N
"31448","202",\N
"85710","88",\N
"14559","1286",\N
"14559","1570",\N
"14559","604",\N
"14559","1241",\N
"14559","23139",\N
"14559","620",\N
"14559","23401",\N
"14559","1797",\N
"14559","854",\N
"14559","544",\N
"14559","41288",\N
"14559","33239",\N
"92548","151",\N
"92548","85",\N
"91897","230",\N
"85723","31612",\N
"857","770",\N
"56981","33115",\N
"56981","881",\N
"56981","2504",\N
"61335","10",\N
"61335","879",\N
"61335","535",\N
"61335","105",\N
"61335","739",\N
"61335","10328",\N
"51906","10",\N
"51906","84",\N
"51906","37730",\N
"51906","1885",\N
"782","28721",\N
"92262","11522",\N
"87187","38184",\N
"87187","861",\N
"87187","18884",\N
"87187","264",\N
"87187","10489",\N
"87188","81495",\N
"93028","1575",\N
"9799","10423",\N
"634","10998",\N
"634","597",\N
"85729","90963",\N
"85730","230",\N
"92549","10",\N
"92549","2493",\N
"92549","10901",\N
"85732","90963",\N
"75033","8098",\N
"75033","10182",\N
"75033","32937",\N
"75033","34",\N
"75033","114",\N
"75033","19651",\N
"75033","65",\N
"75033","9066",\N
"75033","9328",\N
"75033","111",\N
"75033","535",\N
"75033","915",\N
"12403","241",\N
"12403","10",\N
"12403","903",\N
"19508","93335",\N
"9007","2980",\N
"9007","10",\N
"9631","3110",\N
"9631","301",\N
"9631","3089",\N
"1724","93345",\N
"81137","535",\N
"1738","935",\N
"1452","770",\N
"92263","9355",\N
"1647","31917",\N
"9381","630",\N
"3981","9598",\N
"3981","1669",\N
"3981","482",\N
"3981","915",\N
"6076","10018",\N
"25","28",\N
"25","10",\N
"25","1712",\N
"92737","31522",\N
"92737","11050",\N
"92737","10860",\N
"92737","17209",\N
"92737","1541",\N
"92550","42051",\N
"9870","22733",\N
"9870","162",\N
"9870","120",\N
"64234","55864",\N
"69984","954",\N
"37240","10",\N
"21766","1006",\N
"21766","528",\N
"21766","601",\N
"21766","21507",\N
"11323","729",\N
"11323","43881",\N
"93030","2028",\N
"92551","202",\N
"92551","84",\N
"1635","202",\N
"8836","601",\N
"57942","6716",\N
"37924","6716",\N
"37924","595",\N
"9726","427",\N
"92265","11172",\N
"92265","380",\N
"36632","46495",\N
"93514","10998",\N
"93515","9013",\N
"59169","10",\N
"59169","33129",\N
"59169","32929",\N
"59169","1371",\N
"59169","528",\N
"59169","84",\N
"93543","41107",\N
"92552","1671",\N
"92552","91421",\N
"92552","65569",\N
"92552","33752",\N
"92552","52375",\N
"66497","19259","SpinOff"
"93395","93411",\N
"640","658",\N
"640","33001",\N
"604","91072",\N
"93789","93023",\N
"676","914",\N
"93516","9518",\N
"93517","489",\N
"8834","526",\N
"8834","982",\N
"7326","9481",\N
"7326","6282",\N
"7326","94223",\N
"7326","11906",\N
"7326","9340",\N
"7326","2667",\N
"1949","1994",\N
"1949","916",\N
"1949","1219",\N
"1949","984",\N
"1949","94232",\N
"94234","94233","Remake"
"43395","3170",\N
"8963","36705",\N
"8963","91244",\N
"8963","157",\N
"20862","31783",\N
"20862","10787",\N
"91792","10456",\N
"92553","151",\N
"92553","69531",\N
"92553","21507",\N
"91794","42534",\N
"169","8091",\N
"93363","11455",\N
"92267","87",\N
"92267","161",\N
"92267","1092",\N
"75578","433",\N
"93518","2925",\N
"94041","21507",\N
"94041","1788",\N
"93038","5547",\N
"93038","323",\N
"93038","2028",\N
"93038","52517",\N
"93040","89988",\N
"855","6471",\N
"2118","42551",\N
"2118","804",\N
"2118","56934",\N
"9759","9532",\N
"9759","120",\N
"9759","9358",\N
"9604","28721",\N
"9604","31917",\N
"9604","10456",\N
"9604","907",\N
"93046","52874",\N
"93046","9982",\N
"94473","995","Remake"
"54649","596",\N
"11460","1286",\N
"93364","10",\N
"93364","700",\N
"92268","81495",\N
"64348","11690",\N
"93519","20564",\N
"93519","597",\N
"94624","83618","SpinOff"
"94042","69531",\N
"94042","10860",\N
"94042","10",\N
"94042","13365",\N
"94042","208",\N
"93172","601",\N
"9291","13",\N
"9285","11455",\N
"33299","10",\N
"11467","694",\N
"11467","164",\N
"11467","2667",\N
"94260","87856",\N
"94260","345",\N
"94260","8835",\N
"1903","1628",\N
"1903","34",\N
"21490","10973",\N
"21490","1149",\N
"21490","624",\N
"21490","839",\N
"21490","10456",\N
"21490","10669",\N
"21490","11",\N
"21490","840",\N
"21490","33188",\N
"21490","6576",\N
"21490","1891",\N
"21490","3604",\N
"21490","85",\N
"21490","601",\N
"21490","1892",\N
"21490","87",\N
"21490","105",\N
"21490","679",\N
"21490","399",\N
"21490","87059",\N
"21490","861",\N
"21490","2007",\N
"21490","14480",\N
"21490","59435",\N
"21490","597",\N
"21490","9276",\N
"21490","2260",\N
"21490","9738",\N
"21490","4638",\N
"21490","559",\N
"21490","151",\N
"21490","10",\N
"10602","1092",\N
"94513","218",\N
"51064","73",\N
"94043","1671",\N
"94043","10",\N
"94262","83981",\N
"94262","10313",\N
"93443","1885",\N
"93443","2623",\N
"7453","33548",\N
"1729","935",\N
"1729","9461",\N
"1729","33190",\N
"1729","944",\N
"1729","146",\N
"1729","10796",\N
"1729","11282",\N
"1729","272",\N
"1729","4257",\N
"1729","741",\N
"1729","37889",\N
"11137","380",\N
"11137","381",\N
"11137","28224",\N
"33998","639",\N
"2018","94926",\N
"2018","94927",\N
"9489","20319","Remake"
"9489","238",\N
"81220","1606",\N
"33998","1541",\N
"33998","142",\N
"54469","10",\N
"54469","151",\N
"94263","528",\N
"94716","10489",\N
"69352","1006",\N
"69352","21507",\N
"69352","700",\N
"69352","60251",\N
"69352","45238",\N
"69352","8698",\N
"69352","28267",\N
"69352","29190",\N
"69352","24041",\N
"94765","597",\N
"94765","30965",\N
"94765","94402",\N
"712","10998",\N
"712","539",\N
"9793","5039",\N
"4477","12263",\N
"4349","5039",\N
"4349","1794",\N
"4349","37723",\N
"11856","33148",\N
"9480","550",\N
"1817","31612",\N
"94836","86672",\N
"94836","85825",\N
"94836","982",\N
"94836","48944",\N
"94836","1262",\N
"94836","2504",\N
"52375","202",\N
"52375","1134",\N
"52375","95157",\N
"93095","87509",\N
"52808","10",\N
"61337","34",\N
"93036","238",\N
"93036","240",\N
"5851","10456",\N
"5851","38753",\N
"5851","31917",\N
"5851","41107",\N
"5851","34165",\N
"5851","9040",\N
"5851","32929",\N
"5851","1570",\N
"5851","945",\N
"5851","10650",\N
"5851","16828",\N
"91289","22733",\N
"91291","37767",\N
"94923","832",\N
"94282","17209",\N
"94282","14480",\N
"94282","2980",\N
"94717","42534",\N
"28894","775",\N
"19951","10",\N
"5038","566",\N
"95016","913",\N
"91294","114",\N
"14555","8329","Remake"
"9271","202",\N
"94856","63473",\N
"93246","2280",\N
"94931","42781",\N
"94931","8582",\N
"95238","5547",\N
"95238","2504",\N
"95238","55670",\N
"95238","31771",\N
"94284","10",\N
"94284","528",\N
"94284","34667",\N
"94284","230",\N
"94284","1575",\N
"33646","33115",\N
"33646","602",\N
"33646","14480",\N
"95307","10",\N
"95307","2623",\N
"350","10",\N
"32943","95",\N
"2749","1585",\N
"2749","274",\N
"2749","1374",\N
"91875","550",\N
"95234","10331",\N
"95234","923",\N
"95234","8408",\N
"95234","11683",\N
"95234","11685",\N
"95234","10453",\N
"95234","88278",\N
"95235","2980",\N
"63832","251",\N
"63832","539",\N
"63832","30965",\N
"63832","597",\N
"10214","32140",\N
"10214","12263",\N
"854","770",\N
"854","63473",\N
"854","984",\N
"854","447",\N
"20675","8091",\N
"20675","601",\N
"20675","70750",\N
"20675","10",\N
"20675","840",\N
"20675","872",\N
"20675","528",\N
"20675","600",\N
"17315","350",\N
"17315","1794",\N
"17315","6947",\N
"17315","2284",\N
"17315","645",\N
"17315","392",\N
"17315","2864",\N
"94837","10",\N
"91880","881",\N
"94838","403",\N
"94838","10",\N
"94857","9576",\N
"94857","278",\N
"91881","32345",\N
"91881","114",\N
"93248","550",\N
"93248","624",\N
"93248","34",\N
"95239","86820",\N
"95239","10",\N
"95239","6166",\N
"91883","597",\N
"91884","84",\N
"91884","26301",\N
"91885","915",\N
"91885","9890",\N
"91885","114",\N
"95456","13",\N
"91888","601",\N
"91889","403",\N
"10748","13194",\N
"10748","7352",\N
"10748","3635",\N
"10748","6082",\N
"10748","1844",\N
"10748","1606",\N
"45337","119",\N
"45337","12263",\N
"45337","151",\N
"11211","9603",\N
"11211","650",\N
"43418","4806",\N
"74","21507",\N
"74","8974","Remake"
"94839","8580",\N
"83324","31923","SpinOff"
"83324","44985","SpinOff"
"50914","528",\N
"9509","56770","Remake"
"9509","10653",\N
"1089","28721",\N
"94934","9377",\N
"93874","91633",\N
"93874","202",\N
"94572","69531",\N
"88856","4946","Remake"
"95240","39131",\N
"95240","32046",\N
"95240","28318",\N
"95240","17510",\N
"45523","601",\N
"9618","5039",\N
"9618","9387",\N
"9618","2366",\N
"2026","20320",\N
"2026","119",\N
"2026","642",\N
"2026","1365",\N
"2026","504",\N
"2026","9523",\N
"2026","1241",\N
"2026","9422",\N
"2026","10637",\N
"2026","603",\N
"2026","9631",\N
"2026","604",\N
"2026","9257",\N
"2026","62202",\N
"2026","10",\N
"2026","12185",\N
"2026","275",\N
"2026","43610",\N
"2026","9799",\N
"2026","9377",\N
"2026","2323",\N
"2026","729",\N
"2026","177",\N
"2026","11229",\N
"2026","926",\N
"2026","9798",\N
"2026","462",\N
"2026","5994",\N
"2026","10712",\N
"2026","87476",\N
"2026","782",\N
"2026","98",\N
"2026","65",\N
"95813","9390",\N
"95814","137",\N
"95814","30771",\N
"95814","22595",\N
"95814","14312",\N
"10708","151",\N
"10708","10",\N
"10708","154",\N
"10708","10803",\N
"21039","17920",\N
"21039","36890",\N
"21039","230",\N
"21039","2501",\N
"48805","33638",\N
"48805","52423",\N
"48805","10563",\N
"48805","712",\N
"48805","61763",\N
"48805","6068",\N
"48805","65",\N
"48805","10068",\N
"48805","9051",\N
"48805","510",\N
"48805","10860",\N
"48805","3078",\N
"48805","3093",\N
"48805","11630",\N
"48805","9738",\N
"48805","94405",\N
"51913","840",\N
"51913","2344",\N
"5820","645",\N
"93876","9734",\N
"11859","31917",\N
"94287","597",\N
"94287","828",\N
"94840","2883",\N
"94840","8580",\N
"94840","1547",\N
"94840","879",\N
"94840","2810",\N
"94840","17711",\N
"77566","142",\N
"77566","773",\N
"1880","10",\N
"95815","14480",\N
"95816","1671",\N
"95816","528",\N
"95816","264",\N
"96447","79712","Remake"
"28796","19047",\N
"87569","151",\N
"87569","62",\N
"87569","31858",\N
"87569","10",\N
"87569","33188",\N
"87569","8091",\N
"87569","601",\N
"87569","620",\N
"87569","25738",\N
"87569","957",\N
"87569","283",\N
"87569","14480",\N
"87569","18",\N
"87569","3307",\N
"87569","2794",\N
"87569","33374",\N
"87569","96547",\N
"87569","21490",\N
"87569","10681",\N
"87569","602",\N
"36545","89988",\N
"36130","508",\N
"94937","1422",\N
"94938","12263",\N
"93878","10",\N
"93878","845",\N
"93878","96644",\N
"93878","96645",\N
"94574","10973",\N
"19366","96646","Remake"
"96314","16550",\N
"96314","915",\N
"96314","33451",\N
"94288","39131",\N
"96327","29190",\N
"96327","288",\N
"27499","855",\N
"27499","1359",\N
"27499","7352",\N
"27499","31604",\N
"10003","2364","SpinOff"
"14534","840",\N
"14534","8851",\N
"14534","70750",\N
"14534","305",\N
"14534","602",\N
"14534","601",\N
"14534","151",\N
"14534","2182",\N
"14534","957",\N
"14534","14171",\N
"14534","953",\N
"3050","1371",\N
"3050","32045",\N
"3050","328",\N
"752","43683",\N
"752","48478",\N
"10808","1371",\N
"10808","10137",\N
"96315","97052",\N
"48411","5189",\N
"48411","502",\N
"48411","97088",\N
"8358","96645",\N
"425","151",\N
"27504","117",\N
"9390","528",\N
"19469","44255",\N
"64429","329",\N
"5172","10",\N
"53686","36891",\N
"96145","1570",\N
"94940","12",\N
"96316","424",\N
"96317","38697",\N
"93881","35819",\N
"93882","10489",\N
"93882","58536",\N
"53841","6644",\N
"53841","151",\N
"94290","4858",\N
"96146","32968",\N
"96336","924",\N
"96336","763",\N
"95944","10998",\N
"96108","151",\N
"97146","1893",\N
"97146","11",\N
"97146","76346",\N
"10314","114",\N
"6217","10653",\N
"6217","1891",\N
"6217","40970","Remake"
"53974","1704",\N
"53974","34",\N
"53974","19",\N
"53974","9718",\N
"53974","653",\N
"53974","626",\N
"53974","4786",\N
"53974","53776",\N
"53974","56756",\N
"53974","20564",\N
"53974","22239",\N
"94843","61431",\N
"97176","34687","Remake"
"93732","84208",\N
"93736","97360",\N
"95132","84208",\N
"95132","87",\N
"95132","94161",\N
"95134","8681",\N
"94547","453",\N
"94547","762",\N
"94547","93732",\N
"94549","597",\N
"94550","10",\N
"95754","2493",\N
"95755","64552",\N
"95755","8050",\N
"95755","84",\N
"95755","94161",\N
"94161","84208","SpinOff"
"94161","64552","SpinOff"
"95756","230",\N
"95757","945",\N
"95758","10634",\N
"12103","771",\N
"12103","34910",\N
"12103","34",\N
"12103","1637",\N
"96318","771",\N
"94292","12869",\N
"94292","97534",\N
"94292","5547",\N
"94292","817",\N
"97147","49928",\N
