"movie_id","country_code"
"36218","US"
"12939","FR"
"12940","FR"
"12941","US"
"12942","FR"
"12944","CA"
"12944","US"
"12943","AR"
"12946","JP"
"12947","GB"
"62520","US"
"12950","US"
"12954","CH"
"12954","NL"
"12955","DE"
"95383","IR"
"12957","DE"
"12958","DE"
"12959","CA"
"12959","DE"
"12960","AT"
"12966","US"
"12967","US"
"12968","US"
"12969","US"
"12970","US"
"12971","US"
"12972","US"
"12974","US"
"12975","CA"
"12975","GB"
"12976","NZ"
"12977","US"
"12978","US"
"13110","CN"
"13110","HK"
"13110","JP"
"13110","TW"
"13111","DE"
"13111","US"
"13112","ES"
"13112","IT"
"7863","AU"
"80289","IR"
"13114","US"
"13115","CH"
"13116","IS"
"13116","RO"
"13116","US"
"13117","FR"
"13118","US"
"13119","AT"
"13119","CH"
"13119","DE"
"13120","DE"
"13120","FR"
"13120","US"
"13121","US"
"13130","DE"
"13130","GB"
"13131","DK"
"13131","GB"
"13131","US"
"13132","US"
"13133","US"
"13134","US"
"28394","US"
"13140","FR"
"13139","FR"
"13137","FR"
"46895","DE"
"13142","US"
"13184","US"
"177409","IR"
"13186","FR"
"13187","DE"
"13188","FR"
"13189","US"
"13190","US"
"13191","US"
"13192","US"
"13193","US"
"13287","US"
"13288","GB"
"13289","GB"
"13291","US"
"13292","AW"
"13292","US"
"13293","US"
"13294","AT"
"13294","DE"
"13294","FR"
"13296","CH"
"13296","FR"
"13319","AT"
"13319","DE"
"13320","DD"
"110967","IT"
"13323","DE"
"13324","NZ"
"13324","US"
"13325","CU"
"13325","FR"
"13328","FR"
"13327","US"
"13329","FR"
"13330","CH"
"13331","FR"
"13332","CH"
"13337","US"
"13338","BE"
"13338","ES"
"13338","FR"
"13339","FI"
"13347","JP"
"13348","US"
"13349","US"
"13350","US"
"13351","US"
"13353","DE"
"13354","CH"
"1774","GB"
"1774","US"
"13355","FR"
"13356","DE"
"13356","US"
"13357","BE"
"13357","FR"
"13358","US"
"13359","AF"
"13359","PK"
"13359","TJ"
"13359","UZ"
"13360","BE"
"13360","FR"
"13361","FR"
"13362","US"
"13363","BG"
"13363","ES"
"13363","FR"
"13363","RU"
"13363","UA"
"13364","US"
"13366","CA"
"13366","DE"
"13366","FR"
"13367","BE"
"13367","FR"
"13368","ES"
"13368","GB"
"13370","JP"
"13371","US"
"1775","US"
"13372","DE"
"13373","NL"
"13373","US"
"13374","US"
"13375","IT"
"13376","FR"
"13378","FR"
"13379","FR"
"110296","DE"
"13381","FR"
"13383","FR"
"13384","GB"
"13377","IT"
"13385","DE"
"13388","FI"
"13388","FR"
"28264","US"
"13394","FR"
"13395","CA"
"13395","FR"
"13396","GB"
"13398","FR"
"13398","IT"
"13397","HK"
"13401","DE"
"13412","FR"
"13482","FR"
"13483","AR"
"13483","DE"
"13483","ES"
"13483","UY"
"13486","GB"
"13487","GB"
"13488","GB"
"13488","US"
"13492","CH"
"13492","FR"
"13494","US"
"13496","SE"
"13497","FR"
"13499","AT"
"13502","DE"
"13503","DE"
"13504","DE"
"13505","US"
"13506","US"
"13507","DE"
"13508","HK"
"13509","FR"
"13510","DE"
"13511","DE"
"13516","US"
"10764","GB"
"13520","FI"
"171519","FR"
"13520","SE"
"12876","US"
"13521","GB"
"13521","FR"
"13521","DE"
"13523","FR"
"13523","SE"
"13524","IN"
"13525","FR"
"13526","FR"
"13527","FR"
"13528","FR"
"13530","FR"
"13529","US"
"13533","US"
"13534","DE"
"13539","US"
"13540","DE"
"13543","US"
"13541","CH"
"13544","US"
"13545","DE"
"13546","US"
"13547","DE"
"13548","AT"
"13548","FR"
"13548","HU"
"13550","GB"
"13551","US"
"13560","FR"
"13561","FR"
"82487","GB"
"82486","CA"
"82250","US"
"23358","US"
"81625","US"
"13565","US"
"13566","US"
"13567","US"
"13568","US"
"13569","US"
"12285","DE"
"13570","DE"
"12354","DE"
"13573","HK"
"13572","HK"
"13574","DE"
"13575","HK"
"13576","HK"
"13576","US"
"13580","US"
"13581","US"
"13584","US"
"13586","US"
"13587","US"
"13588","US"
"13589","US"
"13590","US"
"13591","US"
"13592","US"
"13593","US"
"13594","US"
"13595","US"
"13596","US"
"13598","US"
"13599","US"
"13600","US"
"13601","US"
"13602","US"
"13603","US"
"13604","US"
"13605","US"
"13606","US"
"13607","US"
"13608","US"
"13609","US"
"13610","US"
"13611","US"
"13612","US"
"13613","US"
"13624","HK"
"13627","US"
"13628","US"
"13629","US"
"13630","US"
"13631","US"
"13632","US"
"13633","US"
"13634","US"
"13635","US"
"13636","US"
"13637","US"
"13639","US"
"13640","US"
"13641","US"
"13642","US"
"13643","US"
"13644","US"
"13645","US"
"13646","US"
"13647","US"
"13648","US"
"13649","US"
"13650","US"
"13653","US"
"13654","US"
"13656","DE"
"13661","DE"
"13662","DE"
"13658","DE"
"13664","DE"
"13665","DE"
"13666","DE"
"13667","DE"
"13668","DE"
"13669","DE"
"13670","DE"
"13671","DE"
"13672","DE"
"13673","DE"
"13674","DE"
"13675","DE"
"13676","DE"
"13677","DE"
"13678","DE"
"13679","DE"
"13680","DE"
"13681","DE"
"13682","DE"
"13683","DE"
"13684","DE"
"13685","US"
"13686","US"
"13687","US"
"13688","US"
"13689","US"
"13690","US"
"13691","US"
"13692","US"
"13693","US"
"13694","US"
"13695","US"
"13696","US"
"13698","US"
"13699","US"
"13700","US"
"13701","US"
"13702","FR"
"53660","DE"
"53659","DE"
"13704","US"
"13705","US"
"13706","AU"
"13707","DE"
"12213","US"
"13708","DE"
"13708","NL"
"16038","JP"
"13710","AT"
"13711","US"
"13713","US"
"13717","US"
"13718","US"
"13719","US"
"12081","US"
"13723","GB"
"13727","US"
"13728","US"
"13729","US"
"13731","US"
"13732","US"
"13733","FR"
"13735","US"
"13738","US"
"13739","US"
"13740","US"
"13741","US"
"13742","US"
"13743","US"
"13744","US"
"13745","US"
"13746","US"
"13747","US"
"13748","US"
"13749","US"
"13750","US"
"13751","US"
"13752","US"
"13753","US"
"13754","US"
"13755","US"
"13793","US"
"13794","US"
"13795","US"
"13796","US"
"13797","US"
"13798","US"
"13801","FR"
"13802","DK"
"13803","FR"
"13804","US"
"13805","US"
"12952","AT"
"12952","CH"
"12952","DE"
"13720","DE"
"14063","HK"
"14064","DE"
"14070","FR"
"14069","FR"
"14071","NO"
"14074","US"
"14076","US"
"14078","GB"
"14079","BE"
"14080","BR"
"14077","US"
"14082","JP"
"14083","US"
"14084","GB"
"14085","US"
"14086","US"
"14087","US"
"14092","ES"
"14091","ES"
"14094","GB"
"14095","US"
"14096","US"
"14097","US"
"14101","US"
"14102","US"
"14088","BE"
"14088","US"
"14103","US"
"14104","US"
"14105","GB"
"14107","AU"
"14107","US"
"14110","US"
"12251","GN"
"14112","US"
"14106","AT"
"14113","SE"
"14114","FR"
"14114","US"
"14115","US"
"14116","US"
"14117","DE"
"14117","FR"
"14117","HU"
"14119","US"
"14120","FR"
"14120","IT"
"14121","FR"
"14121","US"
"14122","CH"
"14124","DE"
"14124","US"
"14125","US"
"14127","US"
"14128","US"
"14129","HK"
"14130","JP"
"14131","FR"
"14132","DE"
"14133","US"
"14134","FR"
"14135","DE"
"14137","FR"
"14138","GB"
"14145","IN"
"14145","US"
"14141","DE"
"14143","US"
"14146","FR"
"14147","BE"
"14147","FR"
"14148","GB"
"14150","CA"
"14150","GB"
"14150","IT"
"14152","US"
"14153","US"
"14154","JP"
"14155","IN"
"14155","FR"
"14155","GB"
"14156","DE"
"14157","AT"
"14158","US"
"14159","US"
"14161","FR"
"14161","MQ"
"34237","US"
"34231","US"
"34236","JP"
"34235","MX"
"14164","US"
"14167","TH"
"14166","DE"
"14168","DE"
"14169","CA"
"14169","US"
"14170","US"
"14190","US"
"14181","US"
"14189","US"
"14182","US"
"14188","US"
"14183","US"
"14187","US"
"14184","US"
"14186","US"
"14185","US"
"14191","US"
"14192","US"
"14193","US"
"14194","US"
"14195","US"
"14196","US"
"14197","US"
"14198","US"
"14199","US"
"14200","US"
"14201","US"
"14202","US"
"14203","US"
"14204","US"
"14229","US"
"14228","US"
"14227","US"
"14226","US"
"14224","US"
"14223","US"
"14222","US"
"14221","US"
"14220","US"
"14219","US"
"14218","US"
"14217","US"
"14216","US"
"14215","US"
"14214","US"
"14213","US"
"14212","US"
"14211","US"
"14210","US"
"14209","US"
"14208","US"
"14207","US"
"14206","US"
"14205","US"
"14230","US"
"14231","US"
"14232","US"
"14233","US"
"14234","US"
"14235","US"
"14236","US"
"14237","US"
"14238","US"
"14239","US"
"14240","US"
"14241","US"
"14242","US"
"14243","US"
"14244","US"
"14245","US"
"14246","US"
"14247","US"
"14248","US"
"14384","DE"
"13885","US"
"14385","US"
"14386","US"
"14249","US"
"14250","US"
"14251","US"
"14252","US"
"14253","US"
"14277","US"
"14276","US"
"14274","US"
"14273","US"
"14272","US"
"14271","US"
"14270","US"
"14269","US"
"14268","US"
"14267","US"
"14266","US"
"14265","US"
"14264","US"
"14263","US"
"14262","US"
"14261","US"
"14260","US"
"14259","US"
"14258","US"
"14257","US"
"14256","US"
"14255","US"
"14254","US"
"14278","US"
"14279","US"
"14280","US"
"14282","US"
"14283","US"
"14284","US"
"14285","US"
"14286","US"
"14287","US"
"14288","US"
"14289","US"
"14290","US"
"14291","US"
"14292","US"
"14293","US"
"14294","US"
"14295","US"
"14296","US"
"14297","US"
"14298","US"
"14320","US"
"14319","US"
"14318","US"
"14317","US"
"14316","US"
"14315","US"
"14314","US"
"14313","US"
"14312","US"
"14311","US"
"14310","US"
"14309","US"
"14308","US"
"14307","US"
"14306","US"
"14305","US"
"14304","US"
"14303","US"
"14302","US"
"14387","ES"
"14301","US"
"14300","US"
"14299","US"
"14321","US"
"14322","US"
"14323","US"
"14324","US"
"14325","US"
"14326","US"
"14327","US"
"14328","US"
"14329","US"
"14330","US"
"14331","US"
"14332","US"
"14333","US"
"14334","US"
"14335","US"
"14336","US"
"14337","US"
"14338","US"
"14339","US"
"14340","US"
"14341","US"
"14342","US"
"14343","US"
"14344","US"
"14345","US"
"14346","US"
"14347","US"
"14348","US"
"14349","US"
"14350","US"
"14351","US"
"14352","US"
"14353","US"
"14354","US"
"14355","US"
"14356","US"
"14357","US"
"14358","US"
"14359","US"
"14360","US"
"14361","US"
"14362","US"
"14363","US"
"14364","US"
"14365","US"
"14366","US"
"14367","US"
"14368","US"
"14369","US"
"14370","US"
"14371","US"
"14372","US"
"14373","US"
"14374","US"
"14375","US"
"14376","US"
"14377","US"
"14378","US"
"14379","US"
"14380","US"
"14381","US"
"14382","US"
"14383","US"
"14389","US"
"14388","DE"
"14390","JP"
"14390","US"
"14399","AT"
"14402","US"
"14403","US"
"14404","US"
"14405","US"
"14406","US"
"14407","US"
"14391","CH"
"14392","GB"
"14392","IT"
"14392","US"
"14393","DE"
"14394","DE"
"14395","DE"
"14396","FR"
"35308","DE"
"35259","DE"
"35310","US"
"35311","US"
"35315","DE"
"35309","DE"
"35307","US"
"35222","US"
"56034","US"
"35221","US"
"35271","US"
"35271","AU"
"35270","GB"
"35270","AU"
"35259","SN"
"35220","US"
"35259","FR"
"14425","JP"
"14429","DE"
"14430","DE"
"14431","DE"
"14432","DE"
"14433","DE"
"14434","DE"
"14435","DE"
"14436","DE"
"14437","DE"
"14438","DE"
"14439","DE"
"14440","DE"
"14441","DE"
"14442","IS"
"14442","NO"
"14443","US"
"14444","US"
"21468","RU"
"14446","ES"
"14447","US"
"14448","FR"
"14449","US"
"14451","US"
"14453","CA"
"14454","DE"
"14455","AT"
"14455","DE"
"14456","IT"
"14457","US"
"14458","CZ"
"14458","DE"
"14458","FR"
"14461","JP"
"14461","TW"
"14468","DE"
"14469","DE"
"14470","DE"
"14471","DE"
"14472","DE"
"14473","DE"
"14474","DE"
"14475","DE"
"14476","DE"
"14477","DE"
"34923","ID"
"14479","US"
"14459","SE"
"34927","US"
"37537","US"
"32085","CA"
"34940","FR"
"14485","DE"
"14486","DE"
"14487","DE"
"14488","DE"
"14489","DE"
"14490","DE"
"14491","DE"
"14492","DE"
"14493","DE"
"14494","DE"
"14495","DE"
"14496","DE"
"14497","DE"
"14498","DE"
"14499","DE"
"14500","DE"
"14501","DE"
"14502","DE"
"14503","DE"
"14504","DE"
"14505","DE"
"14506","DE"
"14507","DE"
"14508","DE"
"14509","DE"
"14510","DE"
"14511","DE"
"34927","GB"
"34924","DE"
"8586","DE"
"8586","RO"
"14517","US"
"14460","US"
"14512","GB"
"14513","CH"
"14518","CZ"
"14518","DE"
"14518","US"
"14519","KR"
"14520","DE"
"10764","US"
"14522","US"
"14524","US"
"14525","US"
"14527","US"
"14528","GB"
"1729","CN"
"14529","US"
"14532","DE"
"14533","AR"
"14533","DE"
"14535","GB"
"13517","DE"
"14534","US"
"12962","DE"
"12963","DE"
"12964","DE"
"12965","DE"
"12973","US"
"14537","DE"
"14530","DE"
"14530","GB"
"14575","GB"
"14547","US"
"14548","US"
"14550","KR"
"14552","US"
"14559","US"
"14560","DE"
"14561","DE"
"14564","FR"
"14565","DE"
"14565","IL"
"14555","US"
"14566","GB"
"14556","FR"
"14572","US"
"14573","AR"
"14573","ES"
"14573","IT"
"14574","ES"
"14558","US"
"14575","US"
"14539","GB"
"14580","FR"
"14585","US"
"14596","IT"
"14551","FR"
"14553","US"
"14554","US"
"14562","US"
"14590","DE"
"14630","ES"
"14628","BE"
"14628","DE"
"14628","FR"
"14623","GB"
"14621","GB"
"14631","CA"
"14631","DE"
"14631","FR"
"14631","GB"
"14632","ES"
"14632","IT"
"14634","FR"
"14634","IT"
"14635","IT"
"14633","FR"
"14633","PL"
"14636","FR"
"14636","GB"
"14636","US"
"14637","FR"
"14637","US"
"14639","IT"
"14640","GB"
"14641","GB"
"14642","GB"
"14643","DE"
"14644","CA"
"14644","FR"
"14645","DE"
"14591","GB"
"14646","DE"
"14647","FR"
"14647","US"
"14648","DE"
"14649","DE"
"14649","FR"
"14649","GB"
"14649","IT"
"14649","PL"
"14650","DE"
"14653","GB"
"16064","US"
"14664","DE"
"14664","US"
"14665","US"
"14569","JP"
"14668","DE"
"14668","IL"
"14710","DE"
"14711","DE"
"14576","US"
"14577","US"
"14662","CN"
"14662","HK"
"14715","BE"
"14578","DE"
"14716","CH"
"14722","CH"
"14721","CH"
"14723","BD"
"14723","CH"
"14728","FR"
"14728","IT"
"14729","FR"
"14730","IT"
"14731","US"
"14732","US"
"14735","US"
"14736","US"
"14737","US"
"42327","JP"
"14740","FR"
"14741","US"
"13145","US"
"13146","US"
"13147","US"
"13148","US"
"13149","US"
"13150","US"
"13151","US"
"13152","US"
"13153","US"
"13154","US"
"13155","US"
"13156","US"
"13157","US"
"13158","US"
"13159","US"
"13160","US"
"13161","US"
"13162","US"
"13163","US"
"13164","US"
"13165","US"
"13166","US"
"13167","US"
"13168","US"
"13170","US"
"13171","US"
"13172","US"
"13173","US"
"13174","US"
"13175","US"
"13176","US"
"13177","US"
"13178","US"
"13179","US"
"13180","US"
"13181","US"
"13182","US"
"13183","US"
"14747","US"
"14748","US"
"14749","US"
"14750","US"
"14751","US"
"5038","US"
"14745","US"
"14742","US"
"14754","JP"
"14756","JP"
"14758","JP"
"14759","JP"
"14760","JP"
"14761","HK"
"14764","JP"
"14766","US"
"14767","US"
"14768","DE"
"14769","DE"
"14772","US"
"14773","US"
"14774","DE"
"13202","US"
"13203","US"
"13204","US"
"13205","US"
"13206","US"
"13207","US"
"13208","US"
"13209","US"
"13210","US"
"13211","US"
"13212","US"
"13213","US"
"13214","US"
"13215","US"
"13216","US"
"13217","US"
"13218","US"
"13219","US"
"13220","US"
"13221","US"
"13222","US"
"13223","US"
"13224","US"
"13225","US"
"13226","US"
"13227","US"
"13228","US"
"13229","US"
"13230","US"
"13231","US"
"13232","US"
"14778","GB"
"13233","US"
"13234","US"
"13235","US"
"13236","US"
"13237","US"
"13238","US"
"13239","US"
"13240","US"
"13241","US"
"13242","US"
"13243","US"
"13244","US"
"13245","US"
"13246","US"
"13247","US"
"13248","US"
"13249","US"
"13250","US"
"13251","US"
"13252","US"
"13253","US"
"13254","US"
"13255","US"
"13256","US"
"13257","US"
"13258","US"
"13259","US"
"13260","US"
"13261","US"
"13262","US"
"13263","US"
"13264","US"
"13265","US"
"13266","US"
"13267","US"
"13268","US"
"13269","US"
"13270","US"
"13271","US"
"13272","US"
"13273","US"
"13274","US"
"13275","US"
"13276","US"
"13277","US"
"13278","US"
"13279","US"
"13280","US"
"13281","US"
"13282","US"
"13283","US"
"13284","US"
"13285","US"
"13286","US"
"14779","CA"
"14780","DE"
"14780","FR"
"14780","IT"
"144304","AT"
"144303","DE"
"14782","IT"
"14783","ES"
"14783","IT"
"14784","ES"
"14784","IT"
"14785","DD"
"14786","DE"
"14787","DE"
"14789","DE"
"14790","US"
"14796","US"
"14797","US"
"14799","GB"
"91006","KR"
"14802","DE"
"14803","DE"
"157556","DE"
"14806","DE"
"14808","DE"
"14809","DE"
"14810","DE"
"14811","HK"
"14813","GB"
"14814","CA"
"13290","DE"
"14816","DE"
"14817","DK"
"14819","US"
"14820","US"
"14821","US"
"14822","US"
"14823","US"
"14824","US"
"14825","US"
"14826","US"
"14829","FR"
"14829","US"
"14831","DE"
"14832","AT"
"14832","DE"
"14833","US"
"14834","US"
"14835","US"
"14836","US"
"14839","US"
"14659","US"
"14658","US"
"14656","US"
"14655","GB"
"14654","US"
"13321","GB"
"8996","DE"
"14843","CH"
"14846","US"
"14847","US"
"14848","US"
"14849","US"
"14850","US"
"14851","US"
"14852","US"
"14853","US"
"14854","US"
"14855","US"
"14856","US"
"14857","US"
"14858","US"
"14859","US"
"14860","US"
"14861","US"
"14862","US"
"14863","US"
"14660","US"
"14842","US"
"14629","US"
"14627","US"
"14626","US"
"14625","US"
"14624","US"
"14622","US"
"14620","US"
"14619","US"
"14618","US"
"14616","US"
"17325","DE"
"14588","CH"
"14588","DE"
"14879","US"
"14880","US"
"14881","US"
"14882","US"
"14883","US"
"14885","US"
"14886","US"
"14887","US"
"14888","US"
"14889","US"
"14906","US"
"14911","US"
"14912","US"
"14913","US"
"14924","US"
"14946","US"
"14589","US"
"14948","US"
"14949","US"
"14955","FR"
"14951","IN"
"14956","FR"
"14957","FR"
"20107","GB"
"14592","RO"
"15012","JP"
"15013","JP"
"15014","JP"
"15015","JP"
"15016","JP"
"15017","JP"
"15018","JP"
"15019","JP"
"15020","JP"
"15021","JP"
"15022","JP"
"15023","JP"
"15024","JP"
"15025","JP"
"15026","JP"
"15027","JP"
"15028","JP"
"15029","JP"
"15030","JP"
"15031","JP"
"15032","JP"
"15033","JP"
"15034","JP"
"15038","JP"
"15039","JP"
"15040","JP"
"15041","JP"
"15043","JP"
"15044","JP"
"15045","JP"
"15046","JP"
"15047","JP"
"15048","JP"
"15049","JP"
"15050","JP"
"15051","JP"
"15052","JP"
"15053","JP"
"15054","JP"
"15055","JP"
"15056","JP"
"15057","JP"
"15058","JP"
"15059","JP"
"15060","JP"
"15061","JP"
"15064","US"
"14593","CN"
"14593","US"
"15066","US"
"15068","US"
"15069","US"
"15070","US"
"15071","US"
"15072","US"
"15073","US"
"15074","US"
"15075","US"
"15077","US"
"15079","US"
"15081","US"
"15083","US"
"15084","US"
"15085","US"
"15086","US"
"15087","US"
"15088","US"
"15089","US"
"15090","US"
"15091","US"
"15092","US"
"15093","US"
"15094","US"
"15095","US"
"15096","US"
"15097","US"
"1128","CA"
"1128","FR"
"1128","US"
"14594","GB"
"15102","AT"
"15102","DE"
"15102","FR"
"15103","US"
"15104","DE"
"15105","DE"
"15106","DE"
"15107","DE"
"15108","DE"
"15109","DE"
"15110","DE"
"15112","FR"
"15112","IT"
"15112","TR"
"15113","US"
"15115","US"
"15600","US"
"13356","CA"
"14901","US"
"10483","DE"
"10483","GB"
"14598","US"
"28396","US"
"15135","FR"
"14599","PE"
"13387","DE"
"15176","AT"
"14600","GB"
"14601","GB"
"14602","GB"
"14603","GB"
"14604","GB"
"14605","GB"
"14606","GB"
"14607","GB"
"14608","GB"
"14609","GB"
"14610","GB"
"14613","GB"
"14614","GB"
"14615","GB"
"14663","GB"
"15191","DE"
"14718","US"
"14724","ES"
"14725","GB"
"15194","DE"
"15199","DE"
"14738","DE"
"15200","AF"
"14739","JP"
"15202","MX"
"15211","DE"
"15212","DE"
"15209","DE"
"15204","DE"
"15213","DE"
"15221","US"
"15222","US"
"15223","US"
"15224","US"
"15225","US"
"15226","US"
"15227","US"
"15228","US"
"15229","US"
"15230","US"
"15231","US"
"15232","US"
"15233","US"
"15234","US"
"15235","US"
"15236","US"
"15238","US"
"15239","US"
"15240","US"
"15237","US"
"15242","US"
"15243","US"
"15244","US"
"15245","US"
"15246","US"
"15247","US"
"15248","US"
"15249","US"
"15250","US"
"15251","US"
"15252","US"
"15253","US"
"15254","US"
"15255","US"
"15256","US"
"15257","US"
"15258","US"
"15259","US"
"15260","US"
"15261","US"
"15262","US"
"15263","US"
"15264","US"
"15265","US"
"15266","US"
"15267","US"
"15269","US"
"15270","US"
"15271","US"
"15272","US"
"15273","US"
"15275","US"
"15276","US"
"115252","AU"
"15277","US"
"15278","US"
"15279","US"
"15280","US"
"15281","US"
"15282","US"
"15283","US"
"15284","US"
"15285","US"
"15286","US"
"15287","US"
"15288","US"
"15289","US"
"15290","US"
"15291","US"
"15292","US"
"15293","US"
"15294","US"
"15295","US"
"15297","US"
"15298","US"
"15299","US"
"15300","US"
"15301","US"
"15302","US"
"15303","US"
"15304","US"
"15305","US"
"15306","US"
"15351","US"
"15352","US"
"15353","US"
"15354","US"
"15355","US"
"15356","US"
"15357","US"
"15358","US"
"15359","US"
"15360","US"
"15361","US"
"15362","US"
"15363","US"
"15364","US"
"15365","US"
"15366","US"
"15367","US"
"15368","US"
"15369","US"
"15370","US"
"15371","US"
"15372","US"
"15373","US"
"15374","US"
"15375","US"
"15376","US"
"15378","US"
"15379","US"
"15380","US"
"15381","US"
"15382","US"
"15383","US"
"15384","US"
"15385","US"
"15386","US"
"15387","US"
"15388","US"
"15389","US"
"15390","US"
"15391","US"
"15392","US"
"15393","US"
"15394","US"
"15395","US"
"15396","US"
"15397","US"
"15398","US"
"15399","US"
"15400","US"
"15401","US"
"15402","US"
"15403","US"
"15404","CA"
"15404","US"
"15405","CA"
"15405","US"
"15407","US"
"15409","US"
"15410","US"
"13169","JP"
"15411","US"
"15412","US"
"15413","US"
"15414","US"
"15415","US"
"86899","US"
"15418","US"
"15419","US"
"15420","US"
"15421","US"
"15422","US"
"15427","DK"
"15428","DK"
"15428","US"
"15429","DE"
"12437","NZ"
"15436","US"
"14746","US"
"14755","US"
"15438","US"
"15437","US"
"14568","US"
"15439","US"
"15440","US"
"15441","US"
"15442","US"
"15443","US"
"15444","US"
"15445","US"
"15446","US"
"15447","US"
"15448","US"
"15449","US"
"15450","US"
"15451","US"
"15452","US"
"15453","US"
"14762","DE"
"14762","CA"
"15455","FR"
"15456","FR"
"15457","FR"
"15459","FR"
"14763","IN"
"15454","FR"
"15462","FR"
"15465","IN"
"15466","IN"
"15468","US"
"15469","US"
"15471","US"
"12984","US"
"12985","US"
"12986","US"
"12987","US"
"12988","US"
"12989","US"
"12990","US"
"12991","US"
"12992","US"
"12993","US"
"12994","US"
"12995","US"
"12996","US"
"12997","US"
"12998","US"
"12999","US"
"13000","US"
"13001","US"
"13002","US"
"13003","US"
"13004","US"
"13005","US"
"13006","US"
"13007","US"
"13008","US"
"13009","US"
"13010","US"
"13011","US"
"13012","US"
"13013","US"
"13014","US"
"13015","US"
"13016","US"
"13017","US"
"13018","US"
"13019","US"
"13020","US"
"13021","US"
"13022","US"
"13023","US"
"13024","US"
"13025","US"
"13026","US"
"13027","US"
"13028","US"
"13033","US"
"13034","US"
"13035","US"
"13036","US"
"13037","US"
"13038","US"
"13039","US"
"13040","US"
"13041","US"
"13042","US"
"13043","US"
"13044","US"
"13045","US"
"13046","US"
"13047","US"
"13048","US"
"13049","US"
"13050","US"
"13051","US"
"13052","US"
"13053","US"
"13054","US"
"13055","US"
"13056","US"
"13057","US"
"10201","AU"
"15474","US"
"15475","US"
"15483","US"
"15486","US"
"15502","DE"
"15503","DE"
"1433","MX"
"14770","US"
"7916","CA"
"7916","DE"
"14771","GB"
"15506","US"
"14775","IN"
"15507","US"
"13513","FR"
"15508","US"
"15509","US"
"10754","PL"
"15513","US"
"83527","FR"
"15515","US"
"15516","GB"
"15516","US"
"15463","US"
"15464","US"
"15517","US"
"14793","IL"
"15532","MA"
"15533","IT"
"15535","US"
"15536","GB"
"33582","DE"
"14804","HK"
"14804","US"
"15539","AT"
"15539","DE"
"15539","IT"
"15540","US"
"35205","DE"
"35437","US"
"14840","US"
"15545","DE"
"78160","DK"
"15548","GB"
"15548","US"
"14878","ZA"
"13058","US"
"13059","US"
"13060","US"
"13061","US"
"13062","US"
"13063","US"
"13064","US"
"13065","US"
"13066","US"
"13067","US"
"13068","US"
"13071","US"
"13072","US"
"13073","US"
"13074","US"
"13075","US"
"13076","US"
"13077","US"
"13078","US"
"13079","US"
"13080","US"
"13081","US"
"13082","US"
"13083","US"
"13084","US"
"13085","US"
"13086","US"
"13087","US"
"13088","US"
"13089","US"
"13090","US"
"13091","US"
"13093","US"
"13094","US"
"13095","US"
"13096","US"
"13097","US"
"13098","US"
"13099","US"
"13100","US"
"13101","US"
"13102","US"
"13103","US"
"13104","US"
"13105","US"
"13106","US"
"13107","US"
"13108","US"
"13109","US"
"14890","US"
"14905","US"
"14907","US"
"14908","US"
"14909","US"
"14910","US"
"14914","US"
"14915","US"
"14916","US"
"14917","US"
"14918","US"
"14920","US"
"14921","US"
"14922","US"
"14923","US"
"14950","US"
"14952","US"
"14953","US"
"14954","US"
"14959","US"
"14960","US"
"14961","US"
"15065","US"
"15098","US"
"15099","US"
"15100","US"
"15121","US"
"15136","US"
"15137","US"
"15181","US"
"15182","US"
"15193","US"
"15195","US"
"15196","US"
"15198","US"
"15203","US"
"15207","US"
"15208","US"
"15210","US"
"15214","US"
"15215","US"
"15216","US"
"15423","US"
"15424","US"
"15426","US"
"15430","US"
"15431","US"
"15432","US"
"15433","US"
"15434","US"
"15435","US"
"15467","US"
"15476","US"
"15482","US"
"15495","US"
"15496","US"
"15497","US"
"15498","US"
"15500","US"
"15499","US"
"15501","US"
"15504","US"
"15505","US"
"15510","US"
"15511","US"
"15512","US"
"15531","US"
"15534","US"
"15538","US"
"15541","US"
"15543","US"
"15550","US"
"15551","US"
"15552","US"
"15553","US"
"15554","US"
"15555","US"
"15556","US"
"15557","US"
"15558","US"
"15559","US"
"15560","US"
"15561","US"
"15562","US"
"15563","US"
"15564","US"
"15565","US"
"15566","US"
"15567","US"
"15568","US"
"15569","US"
"15570","US"
"15571","US"
"15572","US"
"15573","US"
"15574","US"
"15575","US"
"15576","US"
"15577","US"
"15578","US"
"15579","US"
"15583","US"
"15581","US"
"15585","US"
"15588","DE"
"15582","US"
"15584","CA"
"15584","FR"
"15584","IT"
"15587","IT"
"15590","US"
"11499","FR"
"11499","GB"
"15594","US"
"12837","US"
"15592","US"
"15596","TH"
"51819","CA"
"51816","CZ"
"90979","DE"
"90978","CH"
"31712","IT"
"31920","GB"
"15630","DE"
"15630","US"
"15631","ES"
"15631","GB"
"15631","IT"
"15661","SE"
"15637","DE"
"15635","FR"
"15635","IT"
"29640","DE"
"35212","GB"
"8885","FR"
"8885","DE"
"15662","SE"
"15663","SE"
"15664","SE"
"15665","SE"
"15683","US"
"15697","GB"
"15699","BR"
"15698","DE"
"15676","US"
"7858","CA"
"7858","FR"
"15688","IT"
"15700","BR"
"15701","BR"
"15702","US"
"10666","FR"
"15707","CA"
"15707","US"
"15712","GB"
"15712","US"
"15714","BE"
"15714","FR"
"15714","LU"
"15716","US"
"15715","US"
"15718","US"
