"person_id","name"
"6086","David Striesow"
"6087","Claudia Geisler-Bading"
"6090","Janekt Rieke"
"6108","Emily Mallory Procter"
"6156","Molly Malene Stensgaard"
"6159","Ronnie Howard"
"6161","Jennifer Lynn Connelly"
"6163","Adam Charles Goldberg"
"6164","Joshua Maurer"
"6164","Joshua Lucas"
"6190","Michael Hill"
"6193","Leonardo Wilhelm DiCaprio"
"6194","Claire Catherine Danes"
"6195","Harold Perrineau Jr."
"6195","Harold Perrineau, Jr."
"6198","Vondi Curtis Hall"
"6198","Vondie Curtis Hall"
"6201","Mark Anthony Luhrmann"
"6215","Paul Ruud"
"6217","अनुपम खेर"
"6241","Ernst Marischka"
"6250","Rosemarie Magdalena Albach-Retty"
"6251","Karl Boehm"
"6254","Gustav Adolf Karl Friedrich Knuth"
"6255","Wilhelmine Anna Maria Degischer"
"6263","Hanelore Elsner"
"6263","Hannelore Elsener"
"6279","Kimberly Alexis Bledel"
"6283","Mikael Nyqvist"
"6329","Irene Olga Lopez"
"6345","Ed Lachmann"
"6349","Alan Pakula"
"6352","Jane Seymour Fonda"
"6353","Donald McNicol Sutherland"
"6353","Donald Sutherland"
"6384","Keanu Charles Reeves"
"6389","Eric Edwards"
"6400","Tom Di Cillo"
"6408","Nicolas Kent Stahl"
"6449","Henry Warren Beaty"
"6451","Michael John Pollack, Jr."
"6473","Kelly Colleen Lynch"
"6474","James Le Gros"
"6475","Heather Joan Graham"
"6497","Naseer-ud-Din Shah"
"6497","Nasiruddin Shah"
"6497","Nasrudin Shah"
"6536","María Dolores León Rodríguez"
"6553","Isabelle Yasmine Adjani"
"6558","Gordon Roger Alexander Buchanan Parks"
"6564","David M. Pressman"
"6564","Larry Pressman"
"6573","Bill Sadler"
"6574","Clarence J. \"Clancy\" Brown III"
"6588","Isabella Fiorella Elettra Giovanna Rossellini"
"6609","Theodore Bikel"
"6623","Vikram Sahay"
"6632","William Morgan Sheppard"
"6632","W. Morgan Sheppard"
"6648","Ernst Ingmar Bergman"
"6693","Jonathan Segal"
"6694","Malgorzata Gebel"
"6698","Friedrich Ernst Peter Paul Maria Graf von Thun und Hohenstein"
"6707","Irving Kunin Gordon"
"6735","Luenell Campbell"
"6736","Pamela Denise Anderson"
"6751","Siobhan Fallon Hogan"
"6751","Siobhan Fallon (doppelt)"
"6778","John Guillemin"
"6809","Walther Reyer"
"6818","Werner H. Stipetić"
"6819","Timothy Dexter"
"6836","Daniel O'Herlihy"
"6836","Dan O`Herlihy"
"6837","Walter John Matthow"
"6846","Charles Maguire"
"6856","Kurt Vogel Russell"
"6864","Kirk B. R. Woller"
"6864","Kirk Bryan Ramon Woller"
"6864","Kirk B. Woller"
"6864","Kirk Woller"
"6874","Benjamin Waisbren"
"6891","Andy Grosch"
"6898","Brian Transeau"
"6929","Nathalie Hedren"
"6929","Tippi Hedren"
"6941","Cameron Michelle Diaz"
"6945","K. K. Dodds"
"6949","John Malkovich"
"6949","John Gavin Malkovich"
"6949","John Malkovich"
"6951","William Earl Brown"
"6952","Carlos Irwin Estévez"
"6952","Charles Irwin Sheen"
"6960","Kim Davis-Wagner"
"6960","Kim Davis"
"6968","Hugh Michael Jackman"
"7026","Rhys Ifany"
"7037","John-Hugues Anglade"
"7074","Carl Peter Brocco"
"7087","Phillip Bradley Bird"
"7096","Halina Prugar Ketling"
"7097","Tadeusz Kosarewicz   	 "
"7107","Daniel Olbrichski"
"7108","Wojtek Pszoniak"
"7132","Vincent Onofrio"
"7132","Vincent D’Onofrio"
"7159","Adam Oest"
"7161","Eva Loebau"
"7166","Kevin Pollack"
"7171","John Adam Belushi"
"7183","Stephen M. Katz"
"7184","George Folsey junior"
"7186","John L. Lloyd"
"7191","David Peoples"
"7232","Sarah Halley Finn"
"7232","Sarah Halley"
"7324","Nalin Kumar Pandya"
"7349","José María d’Eça de Queiroz"
"7353","Angélica Espinoza Stransky"
"7372","Pedro Armendariz"
"7372","Pedro Armendáriz junior"
"7380","Anna Sophie Ondráková"
"7386","Jack Cox "
"7394","Ed McBain"
"7395","Robert Leo Farrelly, Jr."
"7396","Peter John Farrelly"
"7399","Benjamin Edward Stiller"
"7404","Sarah Silverman"
"7420","Harvey Forbes Fierstein"
"7447","Alexander Rae Baldwin III."
"7450","Toshirō Mifune"
"7453","Takeshi Shimura"
"7464","Fionnghuala Flanagan"
"7464","Fionnuala Flanagan"
"7467","David Leo Fincher"
"7467","Finch"
"7470","Marvin Lee Aday"
"7470","Michael Lee Aday"
"7470","Michael Aday"
"7487","David Robert Heyward-Jones"
"7502","Ermes Effron Borgnino"
"7502","Ernest Borgnine"
"7506","Irwin Allen"
"7531","Joe Reidy"
"7536","Judy Ruskin"
"7562","Jorgelina Depetris"
"7565","Denise Marie Renée Marchand"
"7570","Betty Joan Perske"
"7588","Алекса́ндр Влади́мирович Рого́жкин"
"7632","Shirley Schrift"
"7632","Shelley Winter"
"7632","Miss Shelley Winters"
"7633","Leslie William Nielsen"
"7640","Sir Michael Scudamore Redgrave"
"7646","Walter Feuchtwanger"
"7664","Joseph Cotten"
"7664","Joseph Cotton"
"7690","C. O. Erickson"
"7691","Caroline Trousselard"
"7694","Rocco Tano"
"7695","Lepetit"
"7710","Laura Trombetti"
"7719","Marilyn Vance-Straker"
"7753","Gil Taylor"
"7796","Illeana J. Hesselberg "
"7820","Markus Andreas Klauk"
"7824","Philipp Hochmaier"
"7824","Philipp Hachmair"
"7833","Donald Francis Bohlinger"
"7862","Floyd Crow Westerman"
"7862","Floyd Red Crow Westerman"
"7862","Floyd Redcrow Westerman"
"7862","Floyd Westerman"
"7891","Dominique R. Louis"
"8143","Robert Taylor"
"8171","Chris \"Ludacris\" Bridges"
"8171","Chris Bridges"
"8171","Chris 'Ludacris' Bridges"
"8175","Thom Gross"
"8180","Mo Gallini"
"8198","Ulrich Scheurlen"
"8205","Marie Gruber"
"8217","Conrad Lee Hall"
"8232","Ethel Woods"
"8252","William Franklin Beedle, Jr."
"8252","William Francis Beedle Jr."
"8252","Bill Holden"
"8254","Edmond O`Brian"
"8256","Anne Celeste Heche"
"8262","L. Q. Jones"
"8311","Farha Khan"
"8311","Faraha Khan"
"8311","Farha"
"8316","Mike McShane"
"8319","Nicholas Brimble"
"8322","Manikandan"
"8327","Józef Teodor Konrad Korzeniowski"
"8338","Jodelle Micah Ferland"
"8349","Ramón Gerardo Antonio Estévez"
"8351","Frederick Forrest"
"8354","Albert P. Hall"
"8396","Tommy 'Tiny' Lister Jr."
"8396","Tom 'Tiny' Lister Jr."
"8396","Thomas Lister junior"
"8437","Terri Garr"
"8452","Andrej Tarkovsky"
"8452","Andriej Tarkowski"
"8452","Andrei Arsenjewitsch Tarkowski"
"8452","Андрей Арсеньевич Тарковский"
"8477","Nikolay Grinko"
"8487","Eldred Gregory Peck"
"8497","Collin Wilcox"
"8500","John Martin Feeney"
"8500","Sean Aloysius O'Fearna"
"8500","Jack Ford"
"8502","Darryl Francis Zanuck"
"8502","Darryl Zanuck"
"8502","Mark Canfield"
"8502","Melville Crossman"
"8502","Gregory Rogers"
"8504","Gregg Wesley Toland"
"8523","Russell P. Carpenter"
"8527","Deborah L. Scott"
"8544","Hans Gast"
"8544","Hans Gudagast"
"8544","Hans Gudegast"
"8544","Hans Jörg Gudegast"
"8546","Ioio Gruffoid"
"8574","Walther Moreira Salles Jr."
"8619","Franz Waxmann"
"8629","Gloria May Josephine Swanson"
"8630","Erich Stroheim"
"8630","Count Erich Oswald Hans Carl Maria von Stroheim"
"8635","Joseph Francis Keaton"
"8636","Cecil Blount DeMille"
"8639","H.B. Warner"
"8658","Ed O’Ross"
"8687","Chi"
"8687","Chi Mcbride"
"8689","Barry Joseph Henley"
"8689","Barry 'Shabaka' Henley"
"8689","Barry Shebaka Henley"
"8689","Barry Henley"
"8689","Shabaka B. Henley"
"8689","Shabaka Henley"
"8689","Shabaka Barry Henly"
"8689","Shabaka"
"8691","Zoë Saldaña"
"8693","Richard Jude Ciccolella"
"8696","Honorine Bell"
"8697","Stephen Mendell"
"8725","Olivia Mory de Havilland"
"8727","Philip St. John Basil Rathbone"
"8729","Alan Hale sr."
"8729","Alan Hale senior"
"8751","Steven Mirkovich"
"8767","James Patrick Caviezel, Jr."
"8767","Jim Caviezel"
"8771","Monica Anna Maria Bellucci"
"8771","Monica Belluci"
"8783","Eric Banadinovich"
"8784","Daniel Wroughton Craig"
"8785","Ciaran Hinds"
"8785","Ciarn Hinds"
"8785","Claran Hinds"
"8788","Michel Lonsdale"
"8788","Michaël Lonsdale"
"8790","Meret Becker"
"8802","Michael Mendel"
"8809","Gertraud Humps"
"8812","David Llewelyn Wark Griffith"
"8812","David Wark Griffith"
"8819","Billy Bitzer"
"8819","G.W. Bitzer"
"8819","Johann Gottlob Wilhelm “Billy” Bitzer"
"8823","R.A. Walsh"
"8877","Bronté Woodard"
"8881","John F. Burnett"
"8883","Phil Jefferies"
"8901","Edward Byrnes"
"8956","Robert Vincent O`Neill"
"8962","Luke Askew"
"8975","Sam Waterston"
"8984","William Pullman"
"8988","Salvador Dali"
"9030","Thandie Newton"
"9032","Bryan Jay Singer"
"9057","Hal Rosson "
"9062","Austin Cedric Gibbons"
"9076","Friedrich Wilhelm Murnau"
"9076","Friedrich Wilhelm Plumpe"
"9076","F. W. Murnau"
"9136","Hans Rudolf Giger"
"9136","H.R. Giger"
"9137","Renée Kathleen Zellweger"
"9139","Celia Diana Savile Imrie"
"9168","Sir Alan William Parker"
"9180","Leslie Ann Pope"
"9180","Leslie A. Pope"
"9181","Ed Zwick"
"9191","Tim Spall"
"9211","Eduardo Yanez"
"9211","Eduardo Yañez"
"9211","Eduardo Yàñez"
"9212","Jennifer Taylor"
"9239","Sergio Bini Bustric"
"9239","Sergio Bini "
"9240","Lydia Alfonsi"
"9269","Jeannine Oppewall"
"9278","Jennifer Anne Affleck"
"9287","Bobby Blake"
"9287","Lyman P. Docker"
"9287","Our Gang"
"9287","Mickey Gubitosi"
"9287","Robert & Sondra"
"9292","Nancy Paine Stoll "
"9299","Alexander Falk"
"9310","Matt Sigloch 'Gunmetal'"
"9310","MSgt Matt Sigloch USMC Ret."
"9323","Eric Da Re"
"9339","Andy Wachowsky"
"9339","Lilly Wachowski"
"9340","Larry Wachowski"
"9341","William Pope"
"9459","David Kilde"
"9459","Dave Kilde"
"9556","David M. Barrett"
"9556","Dave Barrett"
"9560","Edna Rae Gillooly"
"9575","Jada Koren Pinkett"
"9575","Jada Pinkett"
"9603","Sergei Michailowitsch Eisenstein"
"9607","Grigori Alexandrow"
"9609","Alexander Antonow"
"9625","Clorinda Fiorentino"
"9632","Frederic Lane"
"9632","Fredic Lane"
"9632","Fredric Lane"
"9632","Fred Lane"
"9632","Freddy Lehne"
"9632","Frederick Lehne"
"9632","Fred Lehne"
"9632","Fredric G Lehne"
"9642","David Jude Heyworth Law"
"9653","Gustav Bubnik"
"9657","Patrick Warbourton"
"9659","Gordon Baer"
"9726","Ken'ichi Suzumura"
"9727","Michail Gomorow"
"9730","Jean Maurice Eugène Clément Cocteau"
"9741","Jean Alfred Villain-Marais"
"9771","Charles E. Mills"
"9777","Cuba Gooding jun."
"9778","O'Shea Jackson"
"9781","Nitara Carlynn Long "
"9785","John Cothran Jr."
"9789","Robert Altman"
"9791","Ring Lardner junior"
"9824","Diane Heidkrueger"
"9824","Diane Heidkrüger"
"9828","Garrett John Hedlund"
"9836","Fritz Amo Wagner"
"9865","Glenn Erickson"
"9865","Glen Erickson"
"9865","Lief Erickson"
"9865","Glenn Erikson"
"9865","Leif Erikson"
"9871","Ursula Undressed"
"9901","Nadja Poderegin"
"9908","Karl Gerhart Fröbe"
"9930","      Gisela Friedlinde Schreck"
"9930","Giesela Uhlen"
"9956","Christian François Bouche-Villeneuve"
"9956","Chris.Marker"
"9977","Dee Wallace"
"9980","K. C. Martel"
"9994","Helen Elizabeth Hunt"
"9995","Jamie Gertz"
"10000","Gregory Michael Sporleder"
"10000","Greg 'Spoonie' Sporleder"
"10000","Greg Sporleder"
"10001","Wilhelm Weiller"
"10017","Charles Heston"
"10017","John Charlton Carter"
"10017","Charlton Heston"
"10022","Martha Ellen Scott"
"10029","Andre Morell"
"10029","Andre Morrell"
"10064","James Spencer"
"10071","Tetsurô Tanba"
"10075","Chin Tsai"
"10079","Frederick Archibald Young"
"10079","Frederick A. Young"
"10079","Freddie A. Young"
"10079","Fred A. Young"
"10079","F. A. Young"
"10079","Frederick Young"
"10079","Fred Young"
"10099","Park Chan-Wook"
"10099","박찬욱"
"10099","Chan-wook Park"
"10108","Kim Sang-bum"
"10111","Choi Min-sik"
"10122","Barry Waldman"
"10127","John Voight"
"10129","Gregory Zola"
"10134","Mako Iwamatsu"
"10139","Helene Bertha Amalia Riefenstahl"
"10148","Warren B. Duff"
"10151","Samuel Edwin Beetley"
"10168","Dame Diana Rigg"
"10172","Catherina von Schell"
"10172","Catherine von Schell"
"10211","Cynthia Dale Scott"
"10249","Volker Schlöndorff	 "
"10250","Georg Laforet"
"10250","Franz Felix"
"10250","Franz Seitz senior"
"10250","Franz Seitz"
"10257","Katharina Joachim"
"10268","Shahnour Varenagh Aznavourian"
"10268","Charles Aznavurijan"
"10285","Josef Goebbels"
"10297","Matthew David McConaughey"
"10316","Theodoros Angelopoulos"
"10347","Фёдор Достоевский"
"10347","Fedor Dostoevskij"
"10347","Féodor Dostoievski"
"10347","Feodor Dostoievsky"
"10347","Fedor Dostoiewski"
"10347","Fedor Dostojevski"
"10347","Fedor Dostojevskij"
"10347","Fjodor Dostojewski"
"10347","Fedor Dostojewskij"
"10347","Fjodor Dostojewskij"
"10347","Fedor Dostojewsky"
"10347","Fédor Dostoïevski"
"10347","Fyodor Dostoevsky"
"10369","Harris Glenn Milstead"
"10393","Alan Baumgartner"
"10400","Barbara Streisand"
"10401","Blythe Katharine Danner"
"10401","Blythe Paltrow"
"10438","Jarrett Lennon Kaufman"
"10438","Jarrett Kaufman"
"10438","Jarret Lennon"
"10459","Curd Gustav Andreas Gottlieb Franz Jürgens"
"10459","Curt Jürgens"
"10485","Leilani Sarelle Ferrer"
"10486","Chelcie Claude Ross"
"10491","Paul Verhoeven"
"10494","William Conti "
"10501","Topol"
"10517","Clyde A. Bruckman"
"10537","Harry Stradling"
"10538","Vivian Mary Hartley"
"10556","Lisa LeBlanc"
"10570","Joe Caracciolo Jr."
"10583","Gisele Caroline Nonnenmacher Bündchen"
"10593","George Harrison"
"10601","Joseph Leo Mankiewicz"
"10640","Frederick Steinkamp"
"10670","Maryam d’Abo"
"10692","Michael Carmen Pitt"
"10698","Baruh Djaki Karyo"
"10698","Toheky Karyo"
"10698","Tchéky Karyo"
"10709","Philip Meheux"
"10718","Julián Doyle"
"10734","Ken Colley"
"10762","Veronika Hausler "
"10766","Paul Hirsch	 "
"10772","Paul Simon"
"10774","Anna Maria Louisa Italiano"
"10781","Michael Apted	 "
"10806","Robert Emmet O'Connor"
"10806","Robert E. O'Connor"
"10806","Robert O'Connor"
"10823","Kris Kristofferson"
"10829","Patrick J. Palmer"
"10837","Jim Truesdale"
"10844","Matt Schulze"
"10847","Santiago Segura Silva"
"10851","Ramin Djawadi"
"10859","Ryan Rodney Reynolds"
"10860","Jessica Claire Biel"
"10868","mike cook"
"10882","Rosamund Mary Elizabeth Pike"
"10886"," Michael Gor "
"10895","Nico Hoffmann"
"10905","Carl L. Woebcken"
"10912","Eve Green"
"10912","Eva Gaelle Green"
"10922","Tyrone Power III."
"10959","Shia LeBouef"
"10959","Shia La Beouf"
"10963","Jose Zuniga"
"10966","J. K. Rowling"
"10966"," J.K. Rowling "
"10967","Steve Kloves"
"10978","Dame Maggie Smith"
"10978","Dame Margaret Natalie Smith"
"10987","Verne J. Troyer"
"10988","Geraldine Margaret Agnew-Somerville"
"10990","Emma Charlotte Duerre Watson"
"11006","James Paul Marsden"
"11006","Jimmy Marsden"
"11008","Rebecca Romijn-Stamos"
"11012","Mike Dougherty"
"11056","David Rayfield"
"11064","David Russell Strathairn"
"11066","Harold Rowe Holbrook, Jr."
"11085","Anthony Edwards"
"11086","Michael Ironside"
"11114","Christopher Dickens"
"11132","Charles 'Bud' Tingwell"
"11132","Charles Tingwell"
"11147","John Nicholas Cassavetes"
"11168","Edgeworth Blair Reid"
"11168","Elliot Reid"
"11168","Ted Reid"
"11180","David Bradley"
"11181","Kenneth Charles Branagh"
"11181","Ken Branagh"
"11187","Louis Germain David de Funès de Galarza"
"11207","David Thewlis"
"11207","David Wheeler"
"11212","Joshua Herdman"
"11278","Rupert Graves"
"11290","Stanislaw Janewski"
"11290"," Stanislav Yanevski "
"11295","Fiona Weir"
"11317","Natasha McElhone"
"11356","Imelda Mary Philomena Bernadette Staunton"
"11364","Catherine MacNeil"
"11367","Brad Whitford"
"11371","Thomas Ackerman"
"11372","Peter Teschner	 "
"11390","Peter O’Toole"
"11401","John Woo"
"11435","Howard Winchester Hawks"
"11492","William Clark Gable"
"11505","John Hughes"
"11536","Mila Parely"
"11544","Jean-Alexis Moncorgé"
"11544","Jean Moncorgé"
"11544","Alexis Moncourge"
"11573","Joseph Sheridan Le Fanu"
"11583","Nicolas de Gunzburg"
"11589","Renée Falconetti"
"11593","Rudolf Maté"
"11593","Rudolf Matheh"
"11593","Rudolph Matheh"
"11596","Jean d`Yd"
"11614","Manoj Night Shyamalan"
"11624","H. G. Wells"
"11641","Scott Spiegel"
"11653","Steven Saeta"
"11661","Kate Garry Hudson"
"11664","Zooey Claire Deschanel"
"11665","Michael Anthony Angarano"
"11669","James Thomas Fallon, Jr."
"11669","Jimmy Fallon"
"11673","Jeffrey Jay Cohen"
"11673","J. J. Cohen"
"11680","Pauley P."
"11684","Libuse Safránková"
"11684","Libuse Sfrankova"
"11701","Angelina Voight Jolie"
"11705","Michelle Lynn Monaghan"
"11718","Anne T. Haney"
"11718","Ann Haney"
"11718","Ann Harvey"
"11720","Jirí Menzel"
"11751","Kassie Wesley DePaiva"
"11770","Frank Armitage"
"11824","Thomas John Patrick Welling"
"11825","Margaret Grace Denig"
"11849","Rohini Oak"
"11849","Rohini Hattengadi"
"11849","Rohini Hattangady"
"11849","Rohini Hatangadhy"
"11849","Rohini Hatangadi"
"11849","Rohini Hattangdi"
"11851","Om Rajesh Puri"
"11851","Ompuri"
"11851","ओम पुरी"
"11856","Daniel Michael Blake Day-Lewis"
"11859","Lewis Ernest Watts Mills"
"11859","Sir John Mills"
"11864","Matthew Ryan Phillippe"
"11905","Sven Vilhem Nykvist"
"11953","Benjamin Fürmann"
"11953","Benno Führmann"
"11973","Stella Inda"
"11997","Robert E. Swink"
"12007","Владимир Набоков"
"12020","Anthea Sylbert"
"12021","Maria de Lourdes Villiers-Farrow"
"12028","John Moore"
"12041","Julia O'Hara Stiles"
"12047","Andrew Kevin Walker	 ."
"12052","Gwyneth Katherine Paltrow"
"12073","Michael John Myers"
"12073","Michael Meyers"
"12080","Conrad Vernon"
"12098","Christopher Miller"
"12101","Peter S. Seaman"
"12133","Laurie Metcalf"
"12135","Ed Asner"
"12151","Edward Montgomery Clift"
"12214","Gillian Leigh Anderson"
"12226","Michael Buchman Silver"
"12235","Vilmos Zsigmond"
"12235","William Zsigmond"
"12248","Sir Alex Guinness"
"12288","Robert J. Shapera"
"12289","Sam O’Steen"
"12296","John Hillerman"
"12296","John Hilleman"
"12314","George D. Wallace"
"12325","Gustav Gründgens"
"12326","Friedrich Gnass"
"12332","G.R. Aldo"
"12349","Julia Herron"
"12349","Julie Heron"
"12365","Konstantin Tschet"
"12436","Daniel Lomino"
"12446","Richard Henry Sellers"
"12453","王家卫/王家衛"
"12453","Kar-Wai Wong"
"12453","Wong Karwai"
"12453","Wong Kar-Wai"
"12453","Wong Kar Wai"
"12458","Tony Leung"
"12459","Maggie Cheung"
"12500","Pat Hitchcock"
"12509","Anthony Gibbs"
"12509","Tony Gibbs"
"12513","Francesca Annis"
"12523","Rob S. Bowman"
"12526","Avram 'Butch' Kaplan"
"12533","José García"
"12543","Eileen Rose Annucci"
"12548","Kenneth A. White"
"12548","Ken White"
"12613","Gretchen Davis"
"12613","Gretchen Motron"
"12613","Gretchen Davis-Motron"
"12633","Martin Fulterman"
"12640","David William Duchovny"
"12646","Terry O’Quinn"
"12647","Armin Müller-Stahl"
"12656","Joanne Whalley-Kilmer"
"12660","Gavan O`Herlihy"
"12689","Sir Ralph David Richardson"
"12698","Bob Clark"
"12700","Paul James Zaza"
"12740","Enrique Guerner "
"12741","Hermann Haller"
"12745","Heinrich Wilhelm Rühmann"
"12747","Siegfried Wodolowitz"
"12763","Joseph Alberic Fiennes"
"12767","Gennadiy Vengerov"
"12800","Carmine D. Giovinazzo"
"12801","Raz Adoti"
"12835","Mark Sinclair Vincent"
"12840","John M. Badham"
"12846","William A. Fraker"
"12898","Tim Allen"
"12898","Timothy Allen Dick"
"12899","Jim Varney"
"12931","Margarita Ibrahimoff"
"12950","George Kennedy"
"12951","O.J. Simpson"
"12953","Choderlos de Laclos"
"12958","Brynja Willis"
"12974","Leon"
"12975","Douglas Bourne"
"12988","Paul M. Glaser"
"13033","Robin Bonaccorsi"
"13079","Gavin Hood"
"13192","Visual Efffects Project Manager"
"13192","Digital Imaging Coordinator"
"13192","Production Coordinator"
"13192","Script Supervisor"
"13192","Creative Artist Rep"
"13227","Jay Lash Cassidy"
"13240","Mark Robert Michael Wahlberg"
"13240","Marky Mark"
"13242","Paul Edward Valentine Giamatti"
"13301","Quincy Delight Jones, Jr."
"13303","Quincy Delight Jones, Jr."
"13316","Ben Guillory"
"13325","Dame Wendy Margaret Hiller"
"13378","Hans August Hermann Leibel"
"13378","Hans August Hermann Leibelt"
"13423","Richard Matt Roe"
"13432","James R. Symons"
"13444","Tom Arnold"
"13444","Tom Arnold"
"13446","Eliza Dushku"
"13474","Richard O'Brian"
"13488","Graeme Clifford"
"13523","J.T. Walsh"
"13527","Arend Agthe"
"13565","Steven McQueen"
"13566","Edward Goldenberg Robinson, Sr."
"13566","Emanuel Goldenberg"
"13567","Ann - Margret"
"13575","Richard De Weese"
"13584","Kent Beyda"
"13585","Nancy Nayor Battino"
"13589","Rosanna Norton"
"13594","Joseph Barbera"
"13605","Joseph Rigano"
"13630","Ricardo Walther Oscar Darré"
"13630","Richard Walter Darré"
"13633","Mark Andy"
"13637","Joan Henrietta Collins"
"13649","Heinrich Himmler"
"13671","Alice Ludwig-Rasch"
"13709","Nikolay Burlyaev"
"13723","George P. Gaines"
"13727","Penelope Ann Fuller"
"13731","Nicolas Dwynn Coster"
"13731","Nicholas Coster"
"13737","Yevgeni Sitokhin"
"13752","Soumitra Chattopadhyay"
"13752","Soumitro Chattopadhyay"
"13752","Saumitra Chattopadhyay"
"13752","Soumitra Chatterji"
"13763","Karuna Bandhyopadhyay"
"13763","Karuna Banerjee"
"13776","John Michael Frankenheimer"
"13786","Whit Bissell"
"13805","Dagmar Menzel"
"13820","William Joseph Shields"
"13848","Sir Charles Spencer Chaplin, Jr."
"13848","Charles Chaplin"
"13848","Charles Chaplin"
"13856","David William Lieberman"
"13886","Paul Frank "
"13892","Lilian Helen Muriel Pape"
"13893","Wilhelm Egon Fritz Fritsch"
"13897","Olga Chekhova"
