"movie_id","runtime","budget","revenue","homepage"
"118446","120","0","0",""
"118449","87","0","0",""
"118464","184","0","0",""
"118472","0","0","0",""
"118473","98","0","0",""
"118475","90","0","0",""
"118477","90","0","0",""
"118478","92","0","0","http://www.die-arier.com/"
"118479","100","0","0","http://www.filmkinotext.de/freiheit.html"
"118480","0","0","0",""
"118530","112","293000","0",""
"118531","40","0","0",""
"118534","76","0","0",""
"118535","77","0","0",""
"118537","120","0","0",""
"118541","113","0","0",""
"118542","112","0","0",""
"118543","136","0","18300843",""
"118544","104","0","0",""
"118545","175","0","8096596",""
"118546","100","0","0",""
"118547","100","0","0",""
"118548","110","0","0","https://www.elledriver.fr/en/movie/la-paranza-dei-bambini-aka-piranhas"
"118549","123","0","0","http://www.sbs-distribution.fr/distribution-france-synonymes"
"118550","105","0","0",""
"118551","132","0","0",""
"118552","120","0","0",""
"118553","119","0","1392898",""
"118554","88","0","0",""
"118556","89","0","0",""
"118558","90","0","0",""
"118559","122","0","0",""
"118560","93","0","0",""
"118569","101","0","0",""
"118570","86","0","0",""
"118571","70","0","0",""
"118572","105","0","0",""
"118576","95","0","0",""
"118613","128","26000000","0",""
"118614","90","0","0",""
"118615","123","0","0",""
"118616","109","0","0","http://www.safari-derfilm.de/"
"118626","95","0","0",""
"118627","88","0","0",""
"118628","108","0","0",""
"118646","89","0","0",""
"118647","90","0","0",""
"118648","93","0","0",""
"118651","128","5500000","0","http://www.zwingli-film.com/"
"118652","95","0","0",""
"118655","80","0","0",""
"118656","89","0","0",""
"118665","114","0","0","http://www.focusfeatures.com/boy-erased"
"118667","89","0","0",""
"118670","88","0","0",""
"118674","90","0","0",""
"118675","180","0","0",""
"118676","132","0","0",""
"118677","96","0","0",""
"118691","83","0","0",""
"118692","86","0","0",""
"118693","106","0","0","http://www.constantin-film.de/kino/tigermilch/"
"118694","97","0","0",""
"118695","86","0","0",""
"118696","137","0","0","https://www.filmladen.at/murer"
"118697","132","0","0",""
"118698","93","0","0",""
"118701","39","0","0",""
"118702","43","0","0",""
"118703","39","0","0",""
"118704","28","0","0",""
"118705","38","0","0",""
"118706","95","0","0",""
"118711","79","0","0",""
"118725","88","0","0",""
"118726","87","0","0",""
"118727","89","0","0",""
"118742","88","0","0",""
"118748","82","0","0",""
"118749","97","0","0",""
"118750","91","0","0",""
"118751","112","0","0",""
"118764","87","0","0",""
"118774","92","0","0",""
"118775","107","0","0",""
"118815","90","0","0",""
"118829","76","0","0",""
"118830","108","0","0",""
"118831","100","0","0",""
"118832","129","0","0",""
"118846","80","0","0",""
"118848","83","0","0",""
"118849","90","0","0",""
"118850","127","0","0",""
"118851","95","0","0",""
"118860","90","0","0",""
"118861","90","0","0",""
"118872","95","0","0",""
"118873","81","0","0","http://der-traumhafte-weg.de/"
"118892","106","0","0",""
"118893","90","0","0","https://www.diefilmgmbh.de/de/movies/klassentreffen"
"118898","90","0","0",""
"118909","90","0","0",""
"118921","95","0","0",""
"118923","104","0","0",""
"118925","90","42000000","40466970",""
"118927","100","0","0",""
"118928","114","0","0",""
"118950","93","0","0",""
"118953","125","0","0","https://www.wfilm.de/wintermaerchen/"
"118954","123","0","0",""
"118955","120","0","0",""
"118956","104","0","0",""
"118958","119","0","0","https://www.x-verleih.de/filme/einsamkeit-und-sex-und-mitleid/"
"118961","87","0","0",""
"118962","90","0","0",""
"118965","90","0","0",""
"118968","90","0","0",""
"118969","85","0","1496179",""
"118970","89","0","0",""
"118974","89","0","0",""
"118975","88","0","0",""
"118986","100","0","0",""
"118992","98","0","0",""
"118993","95","0","0",""
"119014","105","0","0",""
"119021","80","0","0",""
"119026","85","0","0",""
"119030","90","0","0",""
"119032","103","0","0","http://dietochter-film.de/"
"119033","88","0","0",""
"119039","81","0","0",""
"119046","0","0","0","https://dora-bi.com/"
"119047","97","0","0",""
"119048","92","0","0",""
"119049","93","0","0",""
"119055","87","0","0",""
"119058","85","0","0",""
"119066","97","0","0",""
"119067","95","0","0",""
"119070","29","0","0","https://www.laurahuertasmillan.com/la-libertad-2017"
"119071","43","0","0","https://www.laurahuertasmillan.com/sol-negro-2016"
"119073","90","0","0",""
"119083","92","0","0",""
"119084","118","0","0",""
"119095","86","0","0",""
"119096","103","0","0",""
"119097","101","0","0",""
"119098","105","0","0",""
"119099","111","0","0",""
"119100","180","0","0",""
"119101","95","0","0",""
"119105","90","0","0",""
"119106","90","0","0",""
"119107","99","0","0",""
"119108","110","0","0",""
"119109","82","0","0",""
"119110","83","0","0",""
"119111","90","0","0",""
"119112","91","3000000","4026795",""
"119126","87","0","0",""
"119132","105","0","0",""
"119133","90","0","0",""
"119134","140","0","0",""
"119135","106","0","0",""
"119136","157","320000","0",""
"119137","91","0","0",""
"119138","91","0","0",""
"119139","110","15000000","4500000",""
"119140","98","0","0",""
"119141","91","0","0",""
"119142","90","0","0",""
"119160","92","0","0",""
"119168","88","0","0",""
"119169","89","0","0",""
"119177","96","0","0",""
"119178","117","0","0",""
"119179","139","0","0",""
"119180","128","0","0",""
"119181","105","0","0",""
"119182","116","0","0",""
"119183","92","0","0",""
"119184","75","0","0",""
"119185","104","0","0",""
"119186","102","0","0","https://tobis.de/film/das-schoenste-maedchen-der-welt"
"119187","99","0","0",""
"119188","83","0","0",""
"119189","89","0","0",""
"119190","102","0","18000000",""
"119202","97","0","0","http://www.frenetic.ch/katalog/detail/++/id/1079"
"119203","109","0","0","http://steignichtaus-derfilm.de/"
"119204","103","0","0",""
"119205","99","0","0",""
"119206","0","0","0",""
"119207","92","0","0",""
"119217","130","0","0",""
"119219","99","0","0",""
"119220","101","0","0",""
"119225","88","0","0",""
"119230","95","0","0",""
"119237","104","0","0",""
"119238","90","0","0",""
"119246","90","0","0",""
"119247","79","0","0",""
"119254","90","0","0",""
"119255","0","0","0",""
"119256","94","0","0",""
"119257","80","0","0","http://www.mamadada.info/"
"119258","95","0","0",""
"119267","90","0","0",""
"119268","100","0","0",""
"119270","94","0","0",""
"119271","89","0","0",""
"119272","85","0","0",""
"119273","83","0","0",""
"119275","89","0","0",""
"119288","93","0","0",""
"119289","101","0","0","https://www.darlingberlin.de/rakete-perelman.html"
"119290","89","0","0",""
"119301","88","14000000","21613306",""
"119302","236","0","0",""
"119305","90","0","0",""
"119306","180","0","0",""
"119307","89","0","0",""
"119308","104","0","0",""
"119309","89","0","0",""
"119340","92","0","0","http://www.luna-film.de/"
"119341","88","0","0",""
"119343","117","23000000","16095825",""
"119347","92","0","0",""
"119348","84","0","0",""
"119349","107","0","0",""
"119362","89","0","0",""
"119363","88","0","0",""
"119364","116","20000000","255185482",""
"119366","90","0","0",""
"119367","90","0","0",""
"119368","104","0","0",""
"119369","90","0","0",""
"119394","83","0","0",""
"119395","112","0","0",""
"119405","102","0","0",""
"119406","128","100000000","83672673",""
"119415","88","0","0",""
"119416","81","0","0",""
"119418","104","0","0",""
"119429","90","0","0",""
"119430","92","0","0",""
"119431","0","0","0",""
"119432","100","0","0",""
"119433","90","0","0",""
"119434","118","0","0",""
"119435","85","0","0",""
"119436","107","0","0","https://a24films.com/films/the-exception/"
"119437","103","0","0","http://focusfeatures.com/the-dead-dont-die"
"119438","120","0","0",""
"119450","122","0","0",""
"119459","88","0","0",""
"119461","90","0","0",""
"119462","93","0","0",""
"119463","76","0","0","http://www.häschenschule-film.de/"
"119468","91","0","0",""
"119476","105","0","0",""
"119477","99","0","0",""
"119483","110","0","0",""
"119499","102","0","0",""
"119500","86","0","0",""
"119503","97","0","0",""
"119513","90","0","0",""
"119516","90","0","0",""
"119517","90","0","0",""
"119523","94","0","0",""
"119524","91","0","0",""
"119532","72","0","0",""
"119533","85","0","0",""
"119534","90","0","0",""
"119535","100","0","0",""
"119540","103","0","0",""
"119541","90","0","0",""
"119542","85","0","0",""
"119551","74","0","0",""
"119552","90","0","0",""
"119556","90","0","0",""
"119560","90","0","0",""
"119561","90","0","0",""
"119562","0","0","0",""
"119563","105","0","0",""
"119564","83","0","0",""
"119565","68","0","0",""
"119566","101","0","0",""
"119567","84","7000000","1100000",""
"119568","96","0","0",""
"119569","92","0","0",""
"119570","101","0","0",""
"119572","108","0","0",""
"119573","93","0","0",""
"119574","86","0","0",""
"119575","91","0","0",""
"119576","0","0","0",""
"119582","82","0","0",""
"119583","100","0","0",""
"119589","100","0","0",""
"119594","99","0","0",""
"119596","90","0","0",""
"119602","106","0","0",""
"119603","95","0","0",""
"119604","106","0","0",""
"119611","95","0","0",""
"119617","108","0","0",""
"119618","108","0","0",""
"119619","103","0","0",""
"119620","100","0","0","http://www.passionforplanet.de/"
"119621","90","0","0",""
"119628","100","0","553800000",""
"119630","99","1100000","0",""
"119636","174","0","0",""
"119637","98","0","725642",""
"119638","84","0","0","http://diaphana.fr/film/le-jeune-ahmed/"
"119639","106","0","0",""
"119640","175","0","0",""
"119642","110","0","0",""
"119645","13","0","0",""
"119646","6","0","0",""
"119647","94","0","0",""
"119648","102","0","0",""
"119691","88","0","0",""
"119692","90","0","0",""
"119697","90","0","0",""
"119698","80","0","0",""
"119699","117","0","0","https://www.missingfilms.de/index.php/filme/14-filme-katalog/243-haus-ohne-dach"
"119700","100","0","0",""
"119702","90","0","0",""
"119713","99","0","0",""
"119721","97","0","0",""
"119729","90","0","0",""
"119737","103","0","0",""
"119738","91","0","0",""
"119739","143","200000000","1148161807",""
"119740","129","0","0",""
"119741","107","0","0",""
"119744","90","0","0",""
"119749","86","0","0",""
"119750","90","0","0",""
"119774","110","0","0",""
"119775","122","0","0",""
"119776","162","0","0",""
"119777","74","0","0",""
"119778","90","0","0","http://prophetsprey.org/"
"119779","98","0","0",""
"119780","118","0","0","https://www.aciambra.it/"
"119782","100","0","0",""
"119785","90","0","0",""
"119786","95","0","0",""
"119787","91","0","0",""
"119788","0","0","0",""
"119806","90","0","0",""
"119810","103","0","0",""
"119839","58","0","0",""
"119840","50","0","0",""
"119841","52","0","0",""
"119842","58","0","0",""
"119843","47","0","0",""
"119844","47","0","0",""
"119845","43","0","0",""
"119846","98","0","0",""
"119856","90","0","0",""
"119857","85","0","0",""
"119858","108","0","0",""
"119859","95","0","0",""
"119860","98","0","0",""
"119861","124","0","0",""
"119862","94","0","0",""
"119863","89","0","0",""
"119864","89","0","0",""
"119865","98","0","0",""
"119868","90","0","0",""
"119869","95","0","0",""
"119870","100","0","0",""
"119871","90","0","0",""
"119873","61","0","0",""
"119874","43","0","0",""
"119875","40","0","0",""
"119876","39","0","0",""
"119877","43","0","0",""
"119878","48","0","0",""
"119879","46","0","0",""
"119880","39","0","0",""
"119881","32","0","0",""
"119882","48","0","0",""
"119883","46","0","0",""
"119884","35","0","0",""
"119885","48","0","0",""
"119886","32","0","0",""
"119887","31","0","0",""
"119888","40","0","0",""
"119889","34","0","0",""
"119890","41","0","0",""
"119891","36","0","0",""
"119892","40","0","0",""
"119893","40","0","0",""
"119894","49","0","0",""
"119895","41","0","0",""
"119896","48","0","0",""
"119897","41","0","0",""
"119898","42","0","0",""
"119899","42","0","0",""
"119903","73","0","0",""
"119909","85","0","0",""
"119925","102","0","0",""
"119930","84","0","0",""
"119931","84","0","0",""
"119933","84","0","0",""
"119934","90","0","0",""
"119935","82","0","0",""
"119977","88","0","0",""
"119978","90","0","0",""
"119979","86","0","0",""
"119980","88","0","0",""
"119983","90","0","0",""
"119984","90","0","0",""
"119986","84","0","1200000",""
"120001","85","0","0",""
"120006","115","0","0",""
"120007","89","0","0",""
"120008","92","20000000","47046281",""
"120009","88","0","0",""
"120031","155","0","0",""
"120032","126","0","0",""
"120033","93","5000000","3187255",""
"120034","109","0","0",""
"120035","112","0","0",""
"120036","96","0","0",""
"120037","83","0","0",""
"120039","88","0","0",""
"120045","88","0","0",""
"120046","95","0","0",""
"120047","80","0","0",""
"120048","87","0","0",""
"120049","93","0","0",""
"120050","90","0","0",""
"120056","132","13200000","204581001",""
"120057","86","0","0",""
"120070","89","0","0",""
"120080","101","0","0",""
"120081","111","0","0",""
"120082","90","0","0",""
"120093","102","0","0",""
"120098","119","119","0",""
"120099","99","0","0",""
"120103","87","0","0",""
"120104","181","356000000","2797501328",""
"120105","88","0","0",""
"120106","90","0","0",""
"120107","75","0","0",""
"120108","87","0","0",""
"120112","90","0","0",""
"120114","104","0","0",""
"120115","96","0","0",""
"120116","90","0","0",""
"120130","87","0","0",""
"120131","116","0","0","https://www.lionsgate.com/movies/five-feet-apart"
"120140","87","0","0",""
"120141","105","0","0",""
"120147","90","0","0",""
"120150","100","0","0",""
"120151","76","0","0",""
"120152","78","0","0",""
"120159","90","0","0",""
"120160","90","0","0",""
"120161","112","2000000","0",""
"120164","108","0","0",""
"120165","96","0","0",""
"120193","93","0","0","https://www.sonypictures.com/movies/slenderman"
"120202","88","0","0","https://www.universalpictures.com/movies/breaking-in"
"120203","105","0","0",""
"120204","94","0","0",""
"120205","88","0","0",""
"120212","90","0","0",""
"120217","100","0","0",""
"120218","93","0","0","https://www.ifcfilms.com/films/68-kill"
"120222","89","0","0",""
"120223","84","0","0",""
"120224","102","0","0",""
"120225","103","0","0",""
"120226","92","0","0",""
"120228","86","0","0","https://www.universalpictures.com/movies/the-secret-life-of-pets-2"
"120229","80","0","0",""
"120239","97","0","0",""
"120247","84","0","0",""
"120248","85","0","0",""
"120250","100","9000000","90126645","https://www.universalpictures.com/movies/happy-death-day-2u"
"120251","95","0","0",""
"120267","106","0","0",""
"120268","100","0","0","https://isgenesishistory.com/"
"120269","126","0","0",""
"120270","137","0","0",""
"120271","548","0","0",""
"120274","0","0","0",""
"120275","0","0","0",""
"120286","104","0","0",""
"120287","97","0","0",""
"120307","90","0","0",""
"120308","87","0","0",""
"120312","95","0","0",""
"120313","150","0","0",""
"120314","103","0","0",""
"120318","115","110000000","219030511","https://www.sonypictures.com/movies/meninblackinternational"
"120319","81","0","0",""
"120320","90","0","0",""
"120325","110","0","2500000",""
"120335","90","0","0",""
"120336","97","0","0","http://www.sommerhaeuser-derfilm.de/"
"120337","89","0","0",""
"120342","104","0","0","https://www.lux-krieger-des-lichts.de/"
"120343","90","0","0",""
"120344","127","0","0",""
"120371","90","0","0",""
"120378","107","0","0",""
"120382","82","0","0",""
"120383","94","0","0","https://www.dassystemmilch.de/"
"120384","84","0","0",""
"120385","74","0","0",""
"120386","89","0","0",""
"120387","89","0","0","http://www.thedeminer.com/"
"120388","93","0","0",""
"120389","106","0","0",""
"120390","155","0","0",""
"120391","79","0","0","https://www.ifcfilms.com/films/the-devils-candy"
"120392","90","0","0",""
"120393","188","0","0",""
"120394","90","0","0",""
"120398","94","0","0","http://www.luckyloser-film.de/"
"120399","99","0","0","https://www.in-meinem-kopf.de/"
"120402","89","0","0",""
"120430","100","0","0","https://www.sonypictures.com/movies/escaperoom"
"120431","110","0","0","https://www.ufo-distribution.com/movie/les-garcons-sauvages/"
"120439","104","0","0",""
"120440","90","0","0","https://www.diefilmgmbh.de/de/movies/die-notaerztin"
"120463","89","0","0",""
"120497","92","0","0",""
"120498","96","0","0",""
"120499","92","15000000","0",""
"120500","118","60000000","76419755",""
"120501","88","0","0",""
"120502","95","90","0",""
"120503","85","0","0",""
"120513","101","0","0","https://a24films.com/films/woman-walks-ahead"
"120514","129","0","0",""
"120515","113","0","0",""
"120516","82","0","0",""
"120520","71","0","0",""
"120531","81","0","0","http://eyeonfilms.org/film/smile/"
"120542","90","0","0",""
"120543","90","0","0",""
"120544","90","0","0",""
"120549","108","0","0",""
"120550","90","0","0","https://www.gazadocumentary.com/"
"120551","92","0","0","http://www.realfictionfilme.de/filme/dream-boat/index.php?id=101"
"120552","90","0","0",""
"120553","90","0","0",""
"120554","85","0","0","http://happy-der-film.de/"
"120562","106","0","0",""
"120575","54","0","0",""
"120581","94","0","0",""
"120589","88","0","0",""
"120590","92","0","0",""
"120591","92","0","0",""
"120592","115","0","0",""
"120593","90","0","0",""
"120607","100","23812010","1073166397","https://www.pixar.com/toy-story-4"
"120618","100","0","0",""
"120621","85","0","0",""
"120622","111","400000000","0",""
"120623","85","0","0","http://www.davidspaeth.de/betrug/"
"120624","95","0","0",""
"120625","84","0","0",""
"120626","90","0","0","https://www.ndr.de/fernsehen/Norwegens-Sehnsuchtsstrasse,sendung840048.html"
"120627","76","0","0","https://www.thelonelybattle.com/"
"120628","138","0","0",""
"120640","110","0","0",""
"120642","106","0","0",""
"120644","99","0","0",""
"120645","138","650000000","0",""
"120646","102","0","0","https://www.constantin-film.de/kino/fuenf-freunde-und-das-tal-der-dinosaurier/"
"120654","85","0","0",""
"120666","95","0","0",""
"120667","87","0","0",""
"120685","97","0","0",""
"120705","90","0","0",""
"120710","85","0","0",""
"120721","115","0","0",""
"120722","105","0","0",""
"120729","83","0","0",""
"120760","108","6000000","0",""
"120765","87","0","0",""
"120766","95","0","0",""
"120816","87","0","0",""
"120817","87","0","0",""
"120818","104","34000000","41142379","https://www.foxmovies.com/movies/the-darkest-minds"
"120819","89","0","0",""
"120820","101","0","0",""
"120821","140","0","0",""
"120822","125","0","0",""
"120823","123","0","17500000",""
"120824","128","183000000","1050693953",""
"120834","103","0","0",""
"120835","95","0","0",""
"120836","98","0","0",""
"120849","90","0","0",""
"120850","85","0","0",""
"120851","85","0","0",""
"120852","98","0","0",""
"120857","88","0","0",""
"120858","33","0","0",""
"120860","87","0","0",""
"120862","118","250000000","1654735262","https://movies.disney.com/the-lion-king-2019"
"120877","85","0","0",""
"120880","27","0","0",""
"120887","85","0","0",""
"120888","93","0","0",""
"120889","125","0","0",""
"120892","117","0","0",""
"120982","84","0","0",""
"120983","90","0","0",""
"120990","88","0","0",""
"120992","116","0","0","http://gruenerwirdsnicht-film.de/"
"120993","97","0","501006",""
"120994","97","0","0",""
"120995","14","0","0",""
"120996","16","0","0",""
"120997","15","0","0",""
"120998","18","0","0",""
"121010","132","100000000","365971656",""
"121011","94","0","0","http://filmworker.com/"
"121012","12","0","0","http://bonobostudio.hr/en/film/films/imbued_life"
"121013","84","0","0",""
"121030","80","0","0",""
"121031","86","0","0",""
"121032","90","0","0","http://www.timetrapmovie.com/"
"121051","111","0","0",""
"121054","90","0","0",""
"121055","100","0","0","http://www.dejavu-film.de/index.php?article_id=82"
"121060","106","0","0",""
"121061","100","0","0",""
"121062","105","0","0",""
"121063","90","0","0",""
"121064","90","0","0",""
"121065","114","0","0",""
"121066","200","0","0",""
"121067","101","21000000","112400000",""
"121068","108","0","0",""
"121080","117","0","0",""
"121081","137","0","0",""
"121082","96","0","0","https://www.constantin-film.de/kino/leberkaesjunkie/"
"121085","96","0","0",""
"121086","118","0","0",""
"121087","104","0","0",""
"121088","96","0","0",""
"121089","105","0","0",""
"121091","81","0","0",""
"121092","95","0","0",""
"121094","104","0","0",""
"121096","80","0","0",""
"121097","0","0","0",""
"121098","84","0","0",""
"121099","92","0","0",""
"121100","100","0","0",""
"121101","99","0","0",""
"121102","0","0","0",""
"121103","0","0","0",""
"121104","0","0","0",""
"121108","90","2000","0",""
"121109","94","0","0",""
"121110","110","0","0",""
"121111","85","0","0",""
"121112","90","0","0",""
"121113","107","0","0",""
"121134","90","0","0",""
"121135","95","0","0",""
"121136","111","0","0",""
"121145","97","0","0",""
"121158","90","0","0",""
"121161","85","100000000","119559110",""
"121164","91","0","0",""
"121181","102","0","0",""
"121199","90","0","0",""
"121201","90","0","0",""
"121202","115","0","0",""
"121203","97","0","0","http://www.eswareinmalindianerland.de/"
"121219","104","0","0",""
"121220","90","0","0",""
"121236","94","0","0",""
"121237","106","0","0",""
"121238","84","0","0",""
"121239","90","0","0",""
"121240","88","0","0","https://www.wuestefilm.de/filme/echte-bauern-singen-besser/"
"121251","127","0","0",""
"121252","112","0","0",""
"121254","78","0","0",""
"121255","106","0","5200000",""
"121256","95","0","0",""
"121277","104","0","0",""
"121280","81","0","0",""
"121282","90","0","0",""
"121283","89","0","0",""
"121284","88","0","0",""
"121286","88","0","192816",""
"121307","90","0","0",""
"121334","99","0","0",""
"121355","101","0","0","http://www.gras-derfilm.de/"
"121356","94","0","0","http://www.diekirchebleibtimdorf2.de/"
"121367","95","0","0",""
"121368","90","0","0",""
"121371","95","0","0",""
"121373","124","90000000","127461872",""
"121374","96","0","0",""
"121375","122","743820278","1074251311",""
"121376","102","0","0",""
"121377","85","0","0",""
"121378","84","0","0",""
"121379","90","0","0",""
"121380","118","0","0",""
"121382","90","0","0",""
"121383","90","0","0",""
"121384","180","0","0",""
"121386","95","0","0","http://diaphana.fr/film/corporate/"
"121387","111","0","0",""
"121402","90","0","0",""
"121404","90","0","0",""
"121432","86","0","0",""
"121433","108","0","0",""
"121434","103","0","0",""
"121436","99","0","0",""
"121442","89","0","0",""
"121443","90","0","0",""
"121444","90","0","0",""
"121449","169","180000000","200100000",""
"121450","137","200000000","758910100",""
"121928","107","0","0",""
"122596","125","0","0",""
"122597","97","0","0",""
"122598","91","500000","0",""
"122600","98","0","0",""
"122983","90","0","0",""
"122984","88","0","0","http://galafilm.com/en/pages/productions/4/15/96"
"123102","90","0","0",""
"123103","109","0","0",""
"123104","123","0","0",""
"123105","100","0","0",""
"123106","94","0","0",""
"123107","82","0","0",""
"123108","107","0","0",""
"123109","96","0","0",""
"123110","85","0","0",""
"123145","69","0","0",""
"123146","96","0","0","http://www.systemerror-film.de/"
"123209","106","0","0",""
"123219","108","0","0",""
"123396","90","0","0",""
"123397","96","0","0",""
"123399","84","0","0",""
"123511","90","0","0",""
"123513","92","0","0",""
"123519","102","0","0","http://annapurna.pictures/films/booksmart"
"123520","93","0","2671",""
"123521","118","0","0",""
"123522","87","0","0","https://honeyland.earth/"
"123637","82","0","0",""
"123638","112","0","0","https://www.sonypictures-kinofinder.de/filmsite/die-goldfische"
"123639","100","0","0",""
"123640","98","0","0","http://www.derstilleberg.com/"
"123641","90","0","0",""
"123642","77","0","0","http://diaphana.fr/film/le-daim/"
"123643","130","0","0",""
"123644","119","0","10106374",""
"123645","92","0","0",""
"123646","97","0","0",""
"123647","102","0","0",""
"123648","119","0","0","https://a24films.com/films/the-souvenir"
"123649","92","5000000","0",""
"123866","88","0","0",""
"124325","115","0","0",""
"124463","89","0","0",""
"124512","76","0","0",""
"124553","90","0","0",""
"124567","87","0","0",""
"124568","95","0","0",""
"124569","95","0","0",""
"124570","90","0","0",""
"124571","130","75000000","327281779",""
"124577","96","0","0",""
"124578","90","0","0",""
"124600","146","0","0",""
"124608","86","0","0",""
"124621","118","0","0","http://www.derhauptmann-film.de/"
"124668","88","0","0",""
"124704","120","0","0","https://www.constantin-film.de/tv/wendezeit/"
"124761","90","0","0",""
"124762","90","0","0",""
"124839","86","0","0",""
"125076","83","0","0",""
"125077","83","0","0",""
"125089","88","0","0",""
"125090","90","0","0",""
"125091","147","0","0","https://a24films.com/films/midsommar"
"125092","101","0","0",""
"125093","107","0","0",""
"125094","88","0","0",""
"125095","90","0","0",""
"125097","91","0","0",""
"125098","123","0","0","https://www.constantin-film.de/kino/der-fall-collini/"
"125100","88","0","0",""
"125101","115","0","0",""
"125159","105","0","0",""
"125160","91","0","0",""
"125161","135","0","0","https://www.x-verleih.de/filme/zwei-herren-im-anzug/"
"125326","100","0","0",""
"125358","90","0","0",""
"125359","108","0","0",""
"125394","87","0","0","https://www.universumfilm.de/filme/142524.html"
"125398","91","0","0",""
"125399","85","485000","0","https://www.facebook.com/Effigy.Movie"
"125400","92","0","0",""
"125402","105","0","0",""
"125448","97","12000000","0",""
"125449","87","0","0",""
"125455","90","0","0",""
"125582","90","0","0",""
"125585","90","0","0",""
"125586","94","0","0",""
"125627","114","0","0",""
"125628","47","0","0",""
"125632","84","0","0",""
"125633","119","0","0",""
"125634","128","0","0",""
"125693","67","0","0","http://www.jeremydeller.org/OurHobbyIsDepechMode/OurHobbyIsDepecheMode_Video.php"
"125756","89","0","0",""
"125758","130","0","0","https://www.wildbunch-germany.de/movie/deutschstunde"
"125796","87","0","0",""
"125863","113","0","0","https://www.arrimedia.de/en/international/current-highlights/detail-projects/in-the-middle-of-the-river/"
"125865","103","0","0",""
"125878","102","0","0",""
"125879","94","0","0",""
"125892","110","0","0",""
"125901","88","0","0",""
"125956","86","0","43100248",""
"125957","3","0","0",""
"125958","90","0","0",""
"125959","90","0","0",""
"126029","87","0","0",""
"126030","180","0","0",""
"126031","83","0","0",""
"126033","95","0","0",""
"126042","96","0","0",""
"126046","92","0","0",""
"126047","105","0","0",""
"126048","105","0","0",""
"126049","96","0","0",""
"126050","82","0","0",""
"126051","90","0","5487261",""
"126077","161","0","0",""
"126078","87","59000000","64436585",""
"126079","97","0","0",""
"126080","105","0","0",""
"126081","140","0","0",""
"126115","110","0","0",""
"126116","125","0","0",""
"126198","90","0","0",""
"126199","90","0","0",""
"126200","90","0","0",""
"126238","115","0","0",""
"126239","87","0","0",""
"126240","147","0","0",""
"126241","124","0","8830002",""
"126253","93","0","0",""
"126254","0","0","0",""
"126255","95","0","0",""
"126257","140","0","0",""
"126281","92","0","0",""
"126289","80","0","0",""
"126290","85","0","0",""
"126291","91","0","0",""
"126292","90","0","0",""
"126299","90","0","0",""
"126301","90","0","0",""
"126303","88","0","0",""
"126304","128","255000000","261119292",""
"126305","99","0","0","https://www.wildbunch-germany.de/movie/die-pfefferkoerner-und-der-fluch-des-schwarzen-koenigs"
"126306","90","0","0",""
"126325","90","0","0",""
"126336","100","0","0",""
"126337","97","0","0",""
"126338","113","0","0",""
"126339","114","0","0",""
"126340","105","0","0",""
"126360","100","0","0","https://www.forsamafilm.com/"
"126365","131","0","0",""
"126366","84","0","0",""
"126378","107","0","0","http://www.zwei-im-falschen-film.de/"
"126384","97","0","0",""
"126399","90","0","0",""
"126448","83","0","0",""
"126450","128","0","0",""
"126451","45","0","0",""
"126452","89","0","0",""
"126567","48","0","0",""
"126568","87","0","0",""
"126587","119","0","0",""
"126589","104","0","0","http://fikkefuchs.de/"
"126619","132","0","0",""
"126620","116","0","0",""
"126626","89","0","0",""
"126661","87","0","0",""
"126697","132","170000000","385900138",""
"126698","72","0","0","https://bsx.at/aufstand-in-der-matrix/"
"126748","113","0","0",""
"126936","290","0","0",""
"126937","106","0","0","http://realfictionfilme.de/filme/rewind/index.php?id=118"
"126939","90","0","0",""
"126944","90","0","0",""
"126945","89","0","0","https://www.diefilmgmbh.de/de/movies/irgendwas-bleibt-immer"
"126946","100","0","0",""
"126947","90","0","0",""
"126948","90","0","0","https://www.wfilm.de/jetzt-nicht/"
"126949","96","0","0","http://backforgood-derfilm.de/"
"126950","152","97600000","172535062",""
"126951","90","0","0",""
"126953","90","0","0",""
"126954","94","0","0",""
"126955","89","0","0",""
"126956","198","0","0",""
"126957","103","0","0",""
"126958","156","0","0",""
"126969","82","0","0",""
"126970","111","0","0",""
"126971","106","99000000","0",""
"127006","85","0","0",""
"127046","90","0","0",""
"127047","90","0","0",""
"127056","90","0","0",""
"127057","88","0","0",""
"127073","90","0","0",""
"127074","79","0","0",""
"127075","90","0","0",""
"127076","83","0","0",""
"127109","84","0","0",""
"127110","87","0","0",""
"127111","94","0","0",""
"127112","186","0","0",""
"127113","89","0","0",""
"127114","106","0","0",""
"127115","84","0","0",""
"127116","97","0","0",""
"127137","97","0","0",""
"127160","0","0","0",""
"127166","84","0","0",""
"127167","90","0","0",""
"127190","110","0","0",""
"127191","93","0","0",""
"127212","96","0","0",""
"127232","84","0","0",""
"127233","112","0","0",""
"127244","97","0","0",""
"127245","90","0","0",""
"127246","85","0","0",""
"127379","81","0","0",""
"127380","122","0","0",""
"127381","90","0","0",""
"127382","132","0","0",""
"127383","120","0","0",""
"127384","90","0","0","http://www.misesthemovie.com/"
"127385","0","0","0",""
"127386","0","0","0",""
"127387","96","0","0",""
"127474","83","0","0",""
"127475","80","0","0","https://ucm.one/de/rueckenwind-von-vorn/"
"127476","125","0","0",""
"127477","116","0","0",""
